FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,0.0034619999999999,0.7693019999999999,0.0221055,-0.175503,0.4973019999999999,0.0194995,-0.223373,0.248762,0.0049924999999999,0.141547,0.497232,0.0027664999999999,0.234627,0.263572,-0.0006685,-0.224213,0.064553,-0.0707545,0.210137,0.3943819999999999,-0.1953945,-0.07541,-0.001251,-0.0004914999999999,0.07541,0.001251,0.0004914999999999,-0.100203,-0.318508,0.0382305,0.1078369999999999,-0.329698,0.0446465,-0.1035929999999999,-0.643328,0.0794415,0.121097,-0.6419980000000001,0.0782855,0
1,0.0035084999999999,0.769357,0.0219975,-0.1754395,0.497497,0.0187525,-0.2231894999999999,0.248947,0.0048085,0.1413305,0.497287,0.0023745,0.2348105,0.262947,0.0008345,-0.2242295,0.064658,-0.0706805,0.2101205,0.394587,-0.1951204999999999,-0.0754235,-0.00129,-0.0005625,0.0754235,0.00129,0.0005625,-0.1002395,-0.318453,0.0383285,0.1078204999999999,-0.329573,0.0447155,-0.1035295,-0.6432030000000001,0.0795215,0.1213805,-0.641193,0.0780474999999999,0
2,0.0035215,0.769539,0.022038,-0.1753855,0.497519,0.018169,-0.2228355,0.248469,0.004725,0.1413444999999999,0.497369,0.002332,0.2346244999999999,0.262959,0.00189,-0.2242155,0.064901,-0.070551,0.2098944999999999,0.394679,-0.1951609999999999,-0.0754445,-0.001287,-0.000564,0.0754445,0.001287,0.000564,-0.1002154999999999,-0.318291,0.038339,0.1077745,-0.329451,0.044771,-0.1033554999999999,-0.642701,0.079601,0.1212945,-0.641551,0.078236,0
3,0.0036374999999999,0.7696324999999999,0.021986,-0.1753664999999999,0.4976325,0.018111,-0.2226765,0.2486925,0.004978,0.1413835,0.4972025,0.0019349999999999,0.2346734999999999,0.2625424999999999,0.0037509999999999,-0.2242164999999999,0.0650915,-0.070606,0.2099335,0.3947124999999999,-0.195166,-0.0754455,-0.0012725,-0.0005679999999999,0.0754455,0.0012725,0.0005679999999999,-0.1002265,-0.3180875,0.038366,0.1077635,-0.3293875,0.044799,-0.1031765,-0.6425975,0.079722,0.1211835,-0.6400875,0.078516,0
4,0.003678,0.7697284999999999,0.022045,-0.175438,0.4976885,0.017761,-0.222668,0.2488485,0.005069,0.141332,0.4972385,0.001995,0.234922,0.2627785,0.002224,-0.224178,0.0654715,-0.070355,0.210022,0.3948685,-0.195195,-0.075485,-0.0012215,-0.0004779999999999,0.075485,0.0012215,0.0004779999999999,-0.100368,-0.3178614999999999,0.038426,0.107782,-0.3292715,0.044776,-0.103258,-0.6425215000000001,0.07993,0.120792,-0.6404515000000001,0.078536,0
5,0.003779,0.7698685,0.0219635,-0.1752719999999999,0.4979885,0.0173335,-0.222622,0.2492484999999999,0.0048194999999999,0.141328,0.4973585,0.0019404999999999,0.234798,0.2626185,0.0033844999999999,-0.2240619999999999,0.0653965,-0.0702895,0.210028,0.3952785,-0.1951095,-0.075501,-0.0011985,-0.0005365,0.075501,0.0011985,0.0005365,-0.100432,-0.3175515,0.0383575,0.107948,-0.3291015,0.0447465,-0.103282,-0.6423715,0.0799315,0.120938,-0.6403115,0.0786145,0
6,0.0037865,0.769931,0.0219199999999999,-0.1752625,0.497911,0.0169959999999999,-0.2225325,0.249351,0.0047919999999999,0.1412975,0.497431,0.0019029999999999,0.2347675,0.262981,0.0014579999999999,-0.2240325,0.065505,-0.070462,0.2100275,0.395491,-0.195422,-0.0755075,-0.001204,-0.0006379999999999,0.0755075,0.001204,0.0006379999999999,-0.1004825,-0.317339,0.0383069999999999,0.1078775,-0.3290389999999999,0.044633,-0.1033125,-0.641879,0.080132,0.1207574999999999,-0.640669,0.078713,0
7,0.0039215,0.770018,0.021797,-0.1753404999999999,0.4979179999999999,0.017495,-0.2225805,0.249288,0.004667,0.1418695,0.497438,0.002568,0.2347495,0.263018,0.002424,-0.2240305,0.06526,-0.070464,0.2101795,0.395178,-0.195454,-0.0755235,-0.00121,-0.0006309999999999,0.0755235,0.00121,0.0006309999999999,-0.1004104999999999,-0.317582,0.038469,0.1078495,-0.328972,0.044634,-0.1034305,-0.642232,0.080108,0.1208295,-0.6405219999999999,0.078684,0
8,0.0040025,0.770088,0.0217155,-0.1753325,0.497998,0.0172374999999999,-0.2225825,0.249348,0.0046345,0.1419975,0.497488,0.0024944999999999,0.2347575,0.2630079999999999,0.0027974999999999,-0.2240125,0.065342,-0.0704125,0.2102375,0.395238,-0.1954925,-0.0755385,-0.0012,-0.0006565,0.0755385,0.0012,0.0006564999999999,-0.1004425,-0.317462,0.0385005,0.1078475,-0.328862,0.0446115,-0.1034625,-0.642042,0.0802104999999999,0.1207975,-0.640412,0.0787335,0
9,0.004088,0.7701640000000001,0.0216159999999999,-0.175321,0.498054,0.0169739999999999,-0.2225909999999999,0.249404,0.0046189999999999,0.142149,0.497534,0.0024709999999999,0.234709,0.2630639999999999,0.0028499999999999,-0.224011,0.065426,-0.07038,0.210329,0.395244,-0.1956999999999999,-0.07555,-0.001197,-0.000684,0.07555,0.001197,0.0006839999999999,-0.100471,-0.317366,0.0385289999999999,0.1078389999999999,-0.328746,0.0445949999999999,-0.103491,-0.641856,0.0803099999999999,0.120739,-0.640296,0.078785,0
10,0.0041594999999999,0.7702205,0.0215265,-0.1753235,0.4981204999999999,0.0166815,-0.2226135,0.2494505,0.0045974999999999,0.1422865,0.4975704999999999,0.0024474999999999,0.2346565,0.2630805,0.0027724999999999,-0.2240235,0.0654845,-0.0703355,0.2103865,0.3952604999999999,-0.1958855,-0.0755615,-0.0011985,-0.0007124999999999,0.0755615,0.0011985,0.0007124999999999,-0.1005035,-0.3172695,0.0385635,0.1078065,-0.3286495,0.0445835,-0.1035235,-0.6416995,0.0803925,0.1206865,-0.6402495,0.0788395,0
11,0.0042315,0.770276,0.0214335,-0.1753225,0.498176,0.0163965,-0.2226324999999999,0.249496,0.0045755,0.1424075,0.497596,0.0024334999999999,0.2346175,0.263166,0.0024204999999999,-0.2240325,0.065486,-0.0703065,0.2104475,0.395276,-0.1960965,-0.0755735,-0.001199,-0.0007355,0.0755735,0.001199,0.0007355,-0.1005325,-0.317174,0.0385585,0.1077675,-0.328524,0.0445645,-0.1035625,-0.641454,0.0804665,0.1206375,-0.640294,0.0788715,0
12,0.0042969999999999,0.7703239999999999,0.0213345,-0.175313,0.498234,0.0160865,-0.2226729999999999,0.249544,0.0045575,0.142527,0.497634,0.0024025,0.234537,0.263264,0.0022245,-0.224043,0.065483,-0.0702815,0.210527,0.395314,-0.1963615,-0.075581,-0.001201,-0.0007684999999999,0.075581,0.001201,0.0007685,-0.100543,-0.317066,0.0385455,0.107747,-0.328376,0.0445095,-0.103573,-0.6411760000000001,0.0805315,0.120627,-0.640306,0.0789095,0
13,0.0043529999999999,0.7703819999999999,0.021255,-0.175315,0.498282,0.015816,-0.222715,0.249592,0.004556,0.142515,0.497672,0.002367,0.234445,0.263412,0.001861,-0.224075,0.065496,-0.070251,0.2105749999999999,0.395332,-0.196591,-0.0755919999999999,-0.001199,-0.000791,0.0755919999999999,0.001199,0.000791,-0.100585,-0.316948,0.038537,0.107705,-0.3282279999999999,0.044446,-0.1035949999999999,-0.640888,0.0806149999999999,0.1206049999999999,-0.6402380000000001,0.078948,0
14,0.0043854999999999,0.770447,0.0212195,-0.1753275,0.498347,0.0155795,-0.2227575,0.249627,0.0045815,0.1424925,0.497707,0.0023315,0.2343525,0.263507,0.0016834999999999,-0.2240975,0.065489,-0.0702165,0.2105925,0.395357,-0.1968065,-0.0756034999999999,-0.001199,-0.0008084999999999,0.0756034999999999,0.001199,0.0008085,-0.1006275,-0.316823,0.0385475,0.1076725,-0.328073,0.0443855,-0.1036275,-0.640633,0.0807175,0.1205825,-0.6401129999999999,0.0789894999999999,0
15,0.0043935,0.7705145,0.0211804999999999,-0.1753775,0.4984145,0.0154814999999999,-0.2228075,0.2496545,0.0045964999999999,0.1424525,0.4977445,0.0022824999999999,0.2342425,0.2636145,0.0014164999999999,-0.2241275,0.0654855,-0.0701875,0.2105625,0.3954045,-0.1970175,-0.0756135,-0.0011995,-0.0008245,0.0756135,0.0011995,0.0008244999999999,-0.1006675,-0.3166855,0.0385434999999999,0.1076425,-0.3279255,0.0443395,-0.1036474999999999,-0.6403955,0.0807985,0.1205725,-0.6399754999999999,0.0790255,0
16,0.00438,0.770565,0.02118,-0.1753949999999999,0.498485,0.015284,-0.222845,0.249685,0.004623,0.142425,0.497795,0.002062,0.234165,0.263645,0.0013659999999999,-0.2241349999999999,0.065522,-0.070155,0.210555,0.395455,-0.1972549999999999,-0.075628,-0.001199,-0.00084,0.075628,0.001199,0.00084,-0.1006949999999999,-0.3164349999999999,0.038483,0.107625,-0.327795,0.044313,-0.1036749999999999,-0.640105,0.080886,0.120565,-0.639815,0.079076,0
17,0.0043579999999999,0.770624,0.0211875,-0.175417,0.498554,0.0151225,-0.222887,0.249704,0.0046365,0.142403,0.497844,0.0018595,0.2340829999999999,0.263724,0.0012624999999999,-0.224137,0.065557,-0.0701185,0.210563,0.395524,-0.1975084999999999,-0.075643,-0.001202,-0.0008514999999999,0.075643,0.001202,0.0008515,-0.100717,-0.316186,0.0384195,0.107603,-0.327646,0.0442585,-0.103707,-0.639916,0.0809425,0.120563,-0.639746,0.0791425,0
18,0.0043385,0.7706905000000001,0.021227,-0.1754374999999999,0.4986305,0.014998,-0.2229175,0.2497305,0.00465,0.1423025,0.4978904999999999,0.001666,0.2339725,0.2638005,0.000984,-0.2241475,0.0655765,-0.070074,0.2105624999999999,0.3956004999999999,-0.1976139999999999,-0.0756545,-0.0012085,-0.0008689999999999,0.0756545,0.0012085,0.000869,-0.1007375,-0.3159195,0.038369,0.1075725,-0.3274995,0.044225,-0.1037275,-0.6396795,0.081037,0.1205625,-0.6396295,0.079228,0
19,0.0043234999999999,0.770755,0.0212544999999999,-0.1754524999999999,0.498695,0.0148904999999999,-0.2229625,0.2497549999999999,0.0046594999999999,0.1422075,0.497915,0.0015354999999999,0.2339275,0.263845,0.0008724999999999,-0.2241324999999999,0.065594,-0.0700585,0.2105875,0.395655,-0.1977485,-0.0756655,-0.001212,-0.0008845,0.0756655,0.001212,0.0008844999999999,-0.1007625,-0.315675,0.0383144999999999,0.1075575,-0.327355,0.0441795,-0.1037325,-0.639425,0.0811234999999999,0.1205574999999999,-0.6395649999999999,0.0792985,0
20,0.0043019999999999,0.770814,0.021276,-0.175476,0.498754,0.0147979999999999,-0.2230059999999999,0.249784,0.0046549999999999,0.142094,0.497944,0.001395,0.233884,0.263874,0.0008089999999999,-0.224106,0.065526,-0.070046,0.210604,0.395714,-0.1978559999999999,-0.075678,-0.001216,-0.000903,0.075678,0.001216,0.000903,-0.100776,-0.3154659999999999,0.038292,0.107544,-0.327246,0.04417,-0.103726,-0.639256,0.081219,0.1205439999999999,-0.639386,0.079371,0
21,0.0042449999999999,0.7708775,0.0212964999999999,-0.175489,0.4988075,0.0147224999999999,-0.223059,0.2498075,0.0046544999999999,0.142001,0.4979575,0.0012674999999999,0.233851,0.2640075,0.0007334999999999,-0.224069,0.0654375,-0.0700385,0.2106009999999999,0.3958375,-0.1979285,-0.075688,-0.0012205,-0.0009185,0.075688,0.0012205,0.0009184999999999,-0.100809,-0.3152625,0.0382695,0.1075309999999999,-0.3271425,0.0441914999999999,-0.103719,-0.6391325,0.0812985,0.120531,-0.6392125,0.0794385,0
22,0.0041609999999999,0.7709275,0.0213159999999999,-0.1755,0.4988674999999999,0.0146229999999999,-0.22311,0.2498375,0.0046359999999999,0.1418999999999999,0.4979674999999999,0.0011279999999999,0.23384,0.2640975,0.0007879999999999,-0.22404,0.0653155,-0.070024,0.21061,0.3959375,-0.198034,-0.075696,-0.0012275,-0.000939,0.075696,0.0012274999999999,0.0009389999999999,-0.10084,-0.3150725,0.038255,0.1075199999999999,-0.3270625,0.044229,-0.1037,-0.6389825,0.081377,0.1205199999999999,-0.6390525,0.07947,0
23,0.0040525,0.7709875,0.0213375,-0.1755165,0.4989175,0.0145185,-0.2231465,0.2498775,0.0045965,0.1418235,0.4979874999999999,0.0009835,0.2338335,0.2641675,0.0008245,-0.2240265,0.0652775,-0.0700274999999999,0.2106035,0.3960075,-0.1981575,-0.0757005,-0.0012335,-0.0009594999999999,0.0757005,0.0012335,0.0009595,-0.1008665,-0.3148825,0.0382255,0.1075035,-0.3269825,0.0442625,-0.1036865,-0.6389024999999999,0.0814135,0.1204935,-0.6389024999999999,0.0794855,0
24,0.0039165,0.771026,0.021372,-0.1755435,0.498976,0.014424,-0.2231735,0.249916,0.0045639999999999,0.1417565,0.498006,0.0008499999999999,0.2338665,0.264126,0.0011359999999999,-0.2240035,0.065262,-0.070042,0.2106065,0.396076,-0.1981919999999999,-0.0757055,-0.001243,-0.000979,0.0757055,0.001243,0.000979,-0.1008935,-0.314694,0.038197,0.1075065,-0.3268939999999999,0.044292,-0.1036935,-0.638834,0.081454,0.1204965,-0.6387440000000001,0.0795329999999999,0
25,0.0037605,0.771046,0.0213949999999999,-0.1755575,0.499016,0.0143069999999999,-0.2232075,0.249946,0.0045209999999999,0.1416925,0.498026,0.0007279999999999,0.2339225,0.264116,0.0013669999999999,-0.2239875,0.065292,-0.070098,0.2106525,0.396136,-0.198168,-0.0757115,-0.001251,-0.000989,0.0757115,0.001251,0.0009889999999999,-0.1009075,-0.3146239999999999,0.038221,0.1075025,-0.326824,0.0443039999999999,-0.1036975,-0.638774,0.081505,0.1204725,-0.638604,0.0795839999999999,0
