FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.008724,0.7574200000000001,0.0446644999999999,0.84541,0.47522,0.0140235,0.76676,0.23668,0.0222595,1.17638,0.47714,0.0037644999999999,1.22229,0.2275,-0.0151434999999999,0.82803,0.3132,-0.2037025,1.21081,0.0418879999999999,-0.0905625,0.927168,0.001951,-9.25000000000023e-05,1.072832,-0.001951,9.25000000000023e-05,0.90124,-0.33746,0.0440475,1.10371,-0.33584,0.0228815,0.901905,-0.6496299999999999,0.0829525,1.11384,-0.6833899999999999,0.0489295,0
1,1.008449,0.7569619999999999,0.044244,0.8454050000000001,0.475212,0.014012,0.7667349999999999,0.2366919999999999,0.02197,1.176345,0.477132,0.003783,1.222275,0.227512,-0.0151239999999999,0.8285950000000001,0.314962,-0.201654,1.210705,0.041681,-0.090544,0.92716,0.0019479999999999,-5.999999999999756e-05,1.07284,-0.0019479999999999,5.999999999999756e-05,0.901229,-0.337398,0.044013,1.103685,-0.3357779999999999,0.022884,0.901918,-0.6496080000000001,0.082939,1.113815,-0.6833680000000001,0.048974,0
2,1.008246,0.756664,0.044065,0.845427,0.475244,0.014009,0.766527,0.236834,0.019472,1.176297,0.477134,0.0038759999999999,1.222257,0.227534,-0.0150949999999999,0.823867,0.317484,-0.207268,1.210557,0.0414159999999999,-0.090528,0.927159,0.001938,-0.00012,1.072841,-0.001938,0.00012,0.901242,-0.337396,0.0437629999999999,1.103667,-0.335736,0.022951,0.901937,-0.649766,0.083016,1.113757,-0.683276,0.049029,0
3,1.008076,0.7563975000000001,0.043794,0.8444119999999999,0.4751475,0.014606,0.8005820000000001,0.2526675,-0.025408,1.176392,0.4772475,0.0039609999999999,1.222382,0.2278375,-0.0151299999999999,0.877522,0.3426275,-0.2322689999999999,1.210562,0.0414135,-0.090449,0.927156,0.0019295,-9.599999999999886e-05,1.072844,-0.0019295,9.599999999999886e-05,0.901114,-0.3374025,0.043714,1.103672,-0.3357925,0.022999,0.90191,-0.6497425,0.083055,1.113752,-0.6832325,0.049055,0
4,1.0078895,0.7561635,0.0434495,0.8444685000000001,0.4751134999999999,0.0145334999999999,0.7952684999999999,0.2473235,-0.0126305,1.1763385,0.4772734999999999,0.0039804999999999,1.2223385,0.2278935,-0.0151125,0.8775085,0.3426734999999999,-0.2322294999999999,1.2104385,0.0412915,-0.0904295,0.9271575,0.0019185,-0.0001104999999999,1.0728425,-0.0019185,0.0001104999999999,0.9010915,-0.3372265,0.0434935,1.1035685,-0.3358865,0.0230645,0.9018755,-0.6497565000000001,0.0830375,1.1136585,-0.6830765,0.0489745,0
5,1.007606,0.7552475,0.0427899999999999,0.8445050000000001,0.4750775,0.0143809999999999,0.796815,0.2489475,-0.016358,1.176245,0.4772875,0.004059,1.222275,0.2280074999999999,-0.015088,0.877885,0.3427275,-0.232646,1.210105,0.0407145,-0.090436,0.927149,0.0019205,-7.700000000000068e-05,1.072851,-0.0019205,7.700000000000068e-05,0.90094,-0.3371225,0.0434989999999999,1.103525,-0.3355025,0.0230109999999999,0.901754,-0.6497225000000001,0.083106,1.113595,-0.6828025000000001,0.049038,0
6,1.0074815,0.7548655,0.042428,0.8444345,0.4751555,0.014329,0.7654845,0.2384754999999999,0.0282,1.1764445,0.4776455,0.004788,1.2222645,0.2278154999999999,-0.0152309999999999,0.8279045,0.3185855,-0.205173,1.2101145,0.0411395,-0.090433,0.9271575,0.0018745,-6.300000000000056e-05,1.0728425,-0.0018745,6.300000000000056e-05,0.9007705,-0.3371145,0.043355,1.1034845,-0.3350745,0.022924,0.9016065,-0.6491844999999999,0.082969,1.1136045,-0.6826345,0.048986,0
7,1.0074855,0.7550615,0.0425045,0.8443505,0.4753115,0.0144285,0.7658705,0.2422915,0.0207705,1.1762905,0.4773615,0.0046045,1.2222005,0.2277015,-0.0150664999999999,0.8297505000000001,0.3172215,-0.2041985,1.2102105,0.0412624999999999,-0.0902284999999999,0.9271675,0.0018805,-0.0001474999999999,1.0728325,-0.0018805,0.0001475,0.9008255,-0.3371085,0.0433805,1.1034505,-0.3356085,0.0231175,0.9016995,-0.6493785,0.0831155,1.1134305,-0.6819485,0.0496995,0
8,1.0073675,0.7548214999999999,0.042253,0.8442825,0.4753115,0.0144399999999999,0.7659325000000001,0.2423315,0.020567,1.1762725,0.4773715,0.0047239999999999,1.2221624999999998,0.2277114999999999,-0.015057,0.8300425000000001,0.3172615,-0.204586,1.2101525,0.0412565,-0.0901459999999999,0.9271715,0.0018705,-0.00016,1.0728285,-0.0018705,0.00016,0.9007605,-0.3370685,0.043331,1.1034125,-0.3356085,0.023163,0.9016505,-0.6493185,0.083127,1.1133525,-0.6817785000000001,0.049856,0
9,1.0072645,0.7545905,0.0420295,0.8442265,0.4753205,0.0144534999999999,0.7655065,0.2426205,0.0205575,1.1762465,0.4773805,0.0048445,1.2221265,0.2277104999999999,-0.0150345,0.8301864999999999,0.3172105,-0.2052495,1.2101065,0.0412425,-0.0900595,0.9271755,0.0018595,-0.0001695,1.0728245,-0.0018595,0.0001694999999999,0.9007015,-0.3370195,0.0433114999999999,1.1033665,-0.3355995,0.0232184999999999,0.9016085,-0.6492595,0.0831415,1.1132765,-0.6816194999999999,0.0500115,0
