FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.010025,0.759159,0.055927,0.848043,0.4825689999999999,0.014279,0.814523,0.2488189999999999,-0.0599079999999999,1.176653,0.475569,0.008071,1.221583,0.223959,-0.0158929999999999,0.877933,0.330419,-0.230353,1.207143,0.035146,-0.092533,0.926853,0.002568,-0.000362,1.073147,-0.002568,0.000362,0.908241,-0.342551,0.045275,1.098726,-0.338361,0.02254,0.909712,-0.664161,0.067889,1.106583,-0.662001,0.063641,0
1,1.0100845,0.7591665,0.0559935,0.8480335,0.4826065,0.0142995,0.8143835,0.2491965,-0.0600005,1.1766435,0.4754865,0.0079285,1.2217635,0.2242765,-0.0158805,0.8780635000000001,0.3304365,-0.2305315,1.2071135,0.0350035,-0.0925214999999999,0.9268435,0.0025685,-0.0003564999999999,1.0731565,-0.0025685,0.0003565,0.9082365,-0.3427635,0.0455205,1.0987385,-0.3383835,0.0226095,0.9098965,-0.6645235,0.0680215,1.1065835,-0.6616735,0.0633035,0
2,1.0100695,0.7591225,0.0558474999999999,0.8479795,0.4825224999999999,0.0142254999999999,0.8148695,0.2499424999999999,-0.0619915,1.1766095,0.4754124999999999,0.0077494999999999,1.2218495,0.2241325,-0.0159335,0.8787595,0.3313224999999999,-0.2323715,1.2075095,0.0372695,-0.0921315,0.9268365,0.0025645,-0.0003845,1.0731635,-0.0025645,0.0003844999999999,0.9082235,-0.3425375,0.0454215,1.0987135,-0.3384075,0.0226184999999999,0.9098465,-0.6645275,0.0679874999999999,1.1064695,-0.6622275,0.0632954999999999,0
3,1.010062,0.759111,0.055926,0.847947,0.482531,0.014318,0.807217,0.239761,-0.0342559999999999,1.177147,0.475521,0.007938,1.221887,0.224271,-0.0158909999999999,0.870357,0.320321,-0.211379,1.207247,0.03641,-0.092199,0.926846,0.002583,-0.000438,1.073154,-0.002583,0.000438,0.908203,-0.342549,0.045443,1.098713,-0.3381889999999999,0.022596,0.909824,-0.664449,0.068016,1.106537,-0.662189,0.063367,0
4,1.0101275,0.759131,0.0559245,0.8478285,0.482521,0.0142795,0.8127385,0.247931,-0.0534515,1.1770785,0.475541,0.0078065,1.2218385,0.223971,-0.0159194999999999,0.8757385,0.327381,-0.2251415,1.2071885,0.034947,-0.0920314999999999,0.9268305,0.00259,-0.0004694999999999,1.0731695,-0.00259,0.0004695,0.9081895,-0.342039,0.0455405,1.0987135,-0.338319,0.0226475,0.9097885,-0.664329,0.0680075,1.1064685,-0.661639,0.0634335,0
5,1.010153,0.7591205000000001,0.055955,0.8484610000000001,0.4829004999999999,0.0143089999999999,0.833271,0.2713405,-0.1096969999999999,1.177111,0.4755005,0.0078299999999999,1.221841,0.2243005,-0.016073,0.902282,0.3534905,-0.2775069999999999,1.207181,0.0348825,-0.091957,0.926826,0.0026014999999999,-0.000463,1.073174,-0.0026014999999999,0.0004629999999999,0.908228,-0.3424895,0.045603,1.09878,-0.3381395,0.0226059999999999,0.909969,-0.6653095,0.068148,1.106651,-0.6621695,0.064277,0
6,1.010314,0.7591105,0.0559065,0.849165,0.4832504999999999,0.0143344999999999,0.832995,0.2709405,-0.1092065,1.177075,0.4755105,0.0077464999999999,1.221865,0.2243504999999999,-0.0161305,0.90199,0.3531605,-0.2769865,1.207165,0.0348705,-0.0919465,0.926819,0.0026055,-0.0004505,1.073181,-0.0026055,0.0004504999999999,0.908206,-0.3425895,0.0455644999999999,1.098741,-0.3382495,0.0226805,0.910119,-0.6659595,0.0677845,1.106655,-0.6628995,0.0639445,0
7,1.0103325,0.7590899999999999,0.055959,0.8486955,0.48323,0.014664,0.8159155000000001,0.25059,-0.064439,1.1770955,0.4755,0.00779,1.2217255,0.2239,-0.0160089999999999,0.8799355000000001,0.3349399999999999,-0.2359589999999999,1.2070855,0.034883,-0.091859,0.9268125,0.002616,-0.0004919999999999,1.0731875,-0.002616,0.000492,0.9081925,-0.34289,0.04559,1.0987105,-0.33826,0.022854,0.9099495,-0.66538,0.067932,1.1066355,-0.6620900000000001,0.063831,0
8,1.0103814999999998,0.7590865,0.055959,0.8488595,0.4833865,0.014737,0.8157495,0.2502165,-0.063417,1.1771095,0.4755065,0.007783,1.2217295,0.2237565,-0.016041,0.8795195,0.3344665,-0.2350769999999999,1.2070695,0.0347755,-0.0917969999999999,0.9268085,0.0026225,-0.0004999999999999,1.0731915,-0.0026225,0.0005,0.9081865,-0.3429635,0.045625,1.0986915,-0.3382735,0.02292,0.9099595,-0.6654335,0.067911,1.1066495,-0.6620835,0.0639,0
9,1.0104164999999998,0.7590795,0.0559535,0.8489875,0.4835394999999999,0.0148145,0.8151775,0.2493795,-0.0613014999999999,1.1771075,0.4755195,0.0078235,1.2217275,0.2236095,-0.0160644999999999,0.8786975,0.3334695,-0.2331464999999999,1.2070375,0.0346755,-0.0917365,0.9268055,0.0026284999999999,-0.0005065,1.0731945,-0.0026284999999999,0.0005065,0.9081765,-0.3430205,0.0456475,1.0986634999999998,-0.3382805,0.0229755,0.9099555,-0.6654905,0.0678925,1.1066475,-0.6620805000000001,0.0639995,0
10,1.0104675,0.7590425,0.0559279999999999,0.8490745,0.4836425,0.0148909999999999,0.8149945000000001,0.2491325,-0.060445,1.1770945,0.4755425,0.0078719999999999,1.2217145,0.2234925,-0.01606,0.8783645,0.3330425,-0.232429,1.2070045,0.0345745,-0.091669,0.9268025,0.0026365,-0.000502,1.0731975,-0.0026365,0.0005019999999999,0.9081635,-0.3431375,0.0456819999999999,1.0986335,-0.3382875,0.0230299999999999,0.9099405,-0.6654975000000001,0.067884,1.1066545,-0.6620475,0.064062,0
11,1.010503,0.759018,0.0559039999999999,0.8491210000000001,0.483738,0.0149559999999999,0.815451,0.249898,-0.062078,1.177061,0.475568,0.0079159999999999,1.221691,0.223338,-0.016049,0.879001,0.333798,-0.234006,1.206971,0.034472,-0.091596,0.9268,0.002642,-0.000498,1.0732,-0.002642,0.0004979999999999,0.908151,-0.343242,0.0457159999999999,1.098602,-0.338322,0.0230919999999999,0.909927,-0.665492,0.0679269999999999,1.106651,-0.662002,0.064112,0
12,1.010533,0.758981,0.0558574999999999,0.849136,0.483801,0.0149894999999999,0.8155260000000001,0.249971,-0.0623795,1.177056,0.4755609999999999,0.0078834999999999,1.221666,0.223191,-0.0160405,0.8790560000000001,0.333881,-0.2343084999999999,1.206936,0.034364,-0.0915484999999999,0.9268,0.002647,-0.0004915,1.0732,-0.002647,0.0004914999999999,0.908139,-0.343309,0.0457434999999999,1.098567,-0.338339,0.0231294999999999,0.909911,-0.665489,0.0679444999999999,1.106646,-0.661999,0.0641384999999999,0
