FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.0016045,0.6430485,0.085271,0.8643425,0.4468285,0.057615,0.7790525,0.6521585,0.021311,1.1419525,0.4524085,0.077308,1.2154525,0.7016385,0.017048,0.7206725,0.9072285,-0.0069769999999999,1.2567825,0.9246885,-0.0040909999999999,0.9398205,-0.0022145,0.000338,1.0601795,0.0022145,-0.0003379999999999,0.8858425,-0.4428915,-0.0185539999999999,1.1215925,-0.4351915,-0.0259249999999999,0.8527525,-0.8866315,-0.076513,1.1550224999999998,-0.8797615,-0.075423,0
1,1.001714,0.6431645,0.0851925,0.8644270000000001,0.4468445,0.0578335,0.779107,0.6522445,0.0212345,1.142027,0.4525545,0.0769765,1.2160669999999998,0.7016945,0.0171065,0.720817,0.9073445,-0.0069224999999999,1.256997,0.9245545,-0.0040194999999999,0.939808,-0.0022795,0.0009074999999999,1.0601919999999998,0.0022795,-0.0009074999999999,0.886427,-0.4411555,-0.0186555,1.121717,-0.4351555,-0.0258025,0.855017,-0.8839655,-0.0862005,1.155117,-0.8797254999999999,-0.0752405,0
2,1.0015595,0.642823,0.0843985,0.8644215,0.446393,0.0578945,0.7790815,0.651773,0.0210465,1.1419415,0.451933,0.0766594999999999,1.2164615,0.7009230000000001,0.0167925,0.7208015,0.906883,-0.0070145,1.2570815,0.923863,-0.0041344999999999,0.9398995,-0.002251,0.0007244999999999,1.0601005,0.002251,-0.0007245,0.8865315,-0.4411569999999999,-0.0186785,1.1217215,-0.435347,-0.0259555,0.8526515,-0.8853869999999999,-0.0708375,1.1544315,-0.879907,-0.0761875,1
3,1.0016005,0.6428215,0.0843335,0.8650035,0.4458715,0.0568315,0.7789935,0.6518515,0.0211164999999999,1.1421135,0.4526315,0.0772505,1.2169935,0.7014115,0.0168395,0.7206235,0.9069215,-0.0071944999999999,1.2572135,0.9237815,-0.0040564999999999,0.9399025,-0.0022685,0.0010895,1.0600975,0.0022685,-0.0010895,0.8863935000000001,-0.4413885,-0.0185275,1.1217535,-0.4356985,-0.0257845,0.8513535,-0.8856085,-0.0697265,1.1545235,-0.8802685,-0.0758365,1
4,1.0017785,0.6434765,0.08391,0.8650585,0.4464965,0.056648,0.7788485,0.6524765,0.020918,1.1424485,0.4538365,0.077744,1.2174185,0.7024865,0.0167099999999999,0.7204685,0.9075265,-0.007736,1.2574485,0.9243665,-0.004026,0.9398265,-0.0023395,0.0008599999999999,1.0601735,0.0023395,-0.0008599999999999,0.8862185,-0.4415734999999999,-0.018189,1.1217585,-0.4350635,-0.025628,0.8506885000000001,-0.8857134999999999,-0.069802,1.1546085,-0.8797535,-0.074072,1
5,1.0019455,0.642271,0.0836405,0.8643195,0.446111,0.0578715,0.7789295,0.651301,0.0209444999999999,1.1425695,0.4524209999999999,0.0774985,1.2176195,0.701091,0.0167384999999999,0.7204795000000002,0.906331,-0.0078175,1.2577395,0.923101,-0.0039545,0.9399535,-0.001813,0.0006724999999999,1.0600465,0.001813,-0.0006724999999999,0.8862495,-0.442979,-0.0182195,1.1218295,-0.436239,-0.0255675,0.8569694999999999,-0.882679,-0.1076405,1.1548095,-0.880939,-0.0737205,1
6,1.0020885,0.642233,0.0833315,0.8639465,0.446773,0.0586995,0.7790565,0.651083,0.0208614999999999,1.1427565,0.452063,0.0772085,1.2179565,0.700743,0.0167684999999999,0.7205665,0.906093,-0.0079905,1.2582565,0.923113,-0.0040205,0.9399745000000002,-0.001755,0.0011614999999999,1.0600254999999998,0.001755,-0.0011615,0.8863365,-0.443787,-0.0182085,1.1220065,-0.436257,-0.0255045,0.8575865,-0.884147,-0.1038955,1.1551065,-0.880947,-0.0735755,1
7,1.0017495,0.6426335,0.084123,0.8642255,0.4461935,0.057827,0.7789355,0.6513034999999999,0.021352,1.1426155,0.4523735,0.077652,1.2180855,0.7010734999999999,0.017418,0.7204655,0.9063535,-0.0071929999999999,1.2585355,0.9240535,-0.0032019999999999,0.9400595,-0.0019985,0.0010679999999999,1.0599405,0.0019985,-0.0010679999999999,0.8863855,-0.4438265,-0.0182869999999999,1.1220055,-0.4358464999999999,-0.0254939999999999,0.8530655,-0.8874065000000001,-0.075497,1.1550155,-0.8803865000000001,-0.076037,1
8,1.001641,0.6425425,0.0841474999999999,0.864231,0.4459125,0.0577695,0.778861,0.6509525,0.0213685,1.142691,0.4524125,0.0777475,1.218161,0.7008525,0.0175924999999999,0.720351,0.9059825,-0.0072535,1.258821,0.9241325,-0.0028645,0.940095,-0.0019415,0.0010904999999999,1.059905,0.0019415,-0.0010905,0.886451,-0.4442375,-0.0183585,1.122091,-0.4360275,-0.0255465,0.853011,-0.8877174999999999,-0.0754905,1.154911,-0.8804575,-0.0769705,1
9,1.001489,0.6424805,0.0842265,0.864237,0.4455805,0.0576324999999999,0.778747,0.6506005,0.0214084999999999,1.142777,0.4526805,0.0779644999999999,1.218197,0.6974505,0.0182484999999999,0.720217,0.9056305,-0.0073045,1.259087,0.9241105,-0.0025185,0.94012,-0.0018725,0.0009754999999999,1.05988,0.0018725,-0.0009755,0.886447,-0.4447495,-0.0184095,1.122147,-0.4361995,-0.0255675,0.852687,-0.8882895,-0.0743925,1.154747,-0.8804995,-0.0782025,1
