FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.021554,0.7586510000000001,0.1371595,0.830766,0.555251,0.1303125,0.7118059999999999,0.800911,0.0935875,1.175976,0.560581,0.1138065,1.255156,0.808161,0.0315295,0.666866,1.035141,0.0209775,1.261406,1.093541,-0.0200114999999999,0.923213,-0.000423,-0.0015994999999999,1.076787,0.000423,0.0015995,0.886296,-0.529729,0.0201425,1.121506,-0.490579,-0.0449424999999999,0.880696,-0.911599,0.0197785,1.131306,-0.872369,-0.0200674999999999,0
1,1.021883,0.758069,0.1369645,0.83152,0.553909,0.1287055,0.7120299999999999,0.800169,0.0934405,1.17599,0.559859,0.1137874999999999,1.25643,0.809029,0.0317335,0.6674,1.034779,0.0205134999999999,1.26159,1.092679,-0.0200255,0.923276,0.000185,-0.0017425,1.076724,-0.000185,0.0017425,0.8862200000000001,-0.529111,0.0201744999999999,1.12151,-0.490601,-0.0454204999999999,0.88076,-0.912291,0.0198645,1.13099,-0.873401,-0.0202815,0
2,1.022089,0.7585959999999999,0.136797,0.831682,0.555016,0.128116,0.712492,0.800356,0.092839,1.176192,0.560056,0.113692,1.256852,0.8090259999999999,0.0315269999999999,0.668902,1.035756,0.0197079999999999,1.262022,1.092856,-0.020072,0.923332,0.0003729999999999,-0.001882,1.076668,-0.0003729999999999,0.0018819999999999,0.8863620000000001,-0.528934,0.0200209999999999,1.121382,-0.4931439999999999,-0.04584,0.8809520000000001,-0.916744,0.0150239999999999,1.131412,-0.8735240000000001,-0.020492,0
3,1.022253,0.7586229999999999,0.136618,0.831871,0.555873,0.1273409999999999,0.713051,0.8008529999999999,0.0921319999999999,1.176521,0.559843,0.1133079999999999,1.257501,0.810383,0.0304329999999999,0.671501,1.035303,0.0195529999999999,1.262411,1.092703,-0.020589,0.923331,5.800000000000001e-05,-0.001649,1.076669,-5.8e-05,0.0016489999999999,0.887001,-0.529247,0.0205099999999999,1.121531,-0.493897,-0.046195,0.881081,-0.916767,0.0147979999999999,1.131271,-0.8741070000000001,-0.020503,0
4,1.022322,0.7586830000000001,0.1363965,0.831955,0.555953,0.1269644999999999,0.713375,0.800803,0.0919025,1.176955,0.559783,0.1133915,1.258055,0.811023,0.0297335,0.6729149999999999,1.035883,0.0183935,1.263015,1.0918830000000002,-0.0208264999999999,0.923355,0.000104,-0.0016714999999999,1.076645,-0.000104,0.0016714999999999,0.886235,-0.5292669999999999,0.0195445,1.121605,-0.498477,-0.0459745,0.879815,-0.916747,0.0147885,1.130785,-0.876177,-0.0203005,0
5,1.0233395,0.7586444999999999,0.133805,0.8325935,0.5566445,0.125742,0.7152235,0.8005645,0.089581,1.1772635,0.5600345,0.112817,1.2594235,0.8111944999999999,0.028817,0.6771335,1.0390945,0.015554,1.2641935,1.0910945,-0.0210879999999999,0.9233815,6.750000000000001e-05,-0.0011149999999999,1.0766185,-6.750000000000001e-05,0.001115,0.8867635,-0.5294555000000001,0.019082,1.1217435,-0.5070355,-0.045083,0.8810635,-0.9171655,0.013071,1.1306735,-0.8769755,-0.0201399999999999,0
6,1.023572,0.758228,0.132633,0.833087,0.556408,0.1248219999999999,0.715657,0.800778,0.088697,1.178097,0.559658,0.1129459999999999,1.259737,0.811458,0.028882,0.6788069999999999,1.0395279999999998,0.015024,1.264287,1.090428,-0.0209849999999999,0.923239,0.000189,-0.0006439999999999,1.076761,-0.0001889999999999,0.0006439999999999,0.8894070000000001,-0.529592,0.018899,1.120997,-0.496162,-0.04759,0.885487,-0.856662,0.001604,1.131737,-0.875252,-0.019698,1
7,1.0225415,0.7581530000000001,0.1298929999999999,0.8336595,0.556123,0.125697,0.7160895,0.8008230000000001,0.088229,1.1786895,0.559953,0.11243,1.2607895,0.8119730000000001,0.028401,0.6780695,1.040563,0.013755,1.2644895,1.0915629999999998,-0.021946,0.9231805,0.000148,-0.0008309999999999,1.0768195,-0.000148,0.0008309999999999,0.8871195000000001,-0.5293869999999999,0.018746,1.1212295,-0.4918869999999999,-0.047526,0.8803395,-0.912487,0.0156959999999999,1.1309895,-0.8739169999999999,-0.0196539999999999,1
8,1.022511,0.756648,0.1273425,0.83426,0.556438,0.1250125,0.71698,0.8009679999999999,0.0868445,1.17943,0.5598879999999999,0.1115225,1.26175,0.8119679999999999,0.0273955,0.6794900000000001,1.041658,0.0119485,1.26534,1.091058,-0.0232184999999999,0.923159,0.0002219999999999,-0.0007024999999999,1.076841,-0.0002219999999999,0.0007025,0.8872200000000001,-0.5294420000000001,0.0184415,1.12117,-0.493212,-0.0479784999999999,0.87999,-0.912612,0.0157755,1.1307299999999998,-0.8743920000000001,-0.0191894999999999,1
9,1.0223669999999998,0.755127,0.1238404999999999,0.83492,0.5569869999999999,0.1241745,0.7179800000000001,0.801337,0.0853455,1.1803,0.5600069999999999,0.1104205,1.26272,0.8119369999999999,0.0261935,0.6808200000000001,1.042837,0.0102175,1.26627,1.090637,-0.0246544999999999,0.923137,0.0002349999999999,-0.0005754999999999,1.076863,-0.0002349999999999,0.0005754999999999,0.88727,-0.529663,0.0175535,1.1212,-0.493483,-0.0484745,0.87953,-0.913033,0.0154365,1.1305,-0.874603,-0.0187024999999999,1
