FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,-0.0333529999999999,0.7304935,0.0420165,-0.206922,0.5198735,0.0264275,-0.343932,0.6108935,0.0573425,0.158008,0.4710335,0.0050655,0.3619279999999999,0.5147135,-0.0215425,-0.190522,0.7037335,0.0510865,0.200848,0.6690335000000001,-0.0256904999999999,-0.074206,0.0003654999999999,0.0049105,0.074206,-0.0003655,-0.0049104999999999,-0.080714,-0.3663865,-0.1602225,0.078722,-0.3376165,0.1318175,-0.102197,-0.6703965,-0.3157225,0.02644,-0.6633165,0.2755375,1
1,-0.033512,0.7306145000000001,0.0416965,-0.2070779999999999,0.5199145000000001,0.0263005,-0.3444379999999999,0.6109145,0.0571765,0.157972,0.4711945,0.0049525,0.361942,0.5152045,-0.0218424999999999,-0.1914179999999999,0.7039645,0.0565595,0.202612,0.6666945,-0.0266104999999999,-0.074155,0.0003085,0.0046925,0.074155,-0.0003084999999999,-0.0046924999999999,-0.080656,-0.3663655,-0.1602985,0.078774,-0.3374455,0.1316975,-0.102239,-0.6707355,-0.3160885,0.026504,-0.6631555,0.2753514999999999,1
2,-0.0336985,0.7304204999999999,0.0412225,-0.2071354999999999,0.5197505,0.0261125,-0.3448455,0.6106005,0.0569515,0.1579445,0.4711005,0.0047624999999999,0.3620445,0.5155004999999999,-0.0224305,-0.1901755,0.7010105,0.0567045,0.2042045,0.6650604999999999,-0.0275564999999999,-0.0741665,0.0003735,0.0048214999999999,0.0741665,-0.0003735,-0.0048214999999999,-0.0806155,-0.3664595,-0.1604685,0.0786575,-0.3375395,0.1316815,-0.1016635,-0.6688395,-0.3149285,0.0264755,-0.6634695,0.2752215,1
3,-0.033684,0.730211,0.0408925,-0.207228,0.519621,0.0259214999999999,-0.345438,0.610221,0.0566794999999999,0.157952,0.471071,0.0046304999999999,0.362092,0.5155310000000001,-0.0227435,-0.189668,0.6982510000000001,0.0608365,0.202892,0.6667810000000001,-0.0279154999999999,-0.074147,0.000433,0.0048384999999999,0.074147,-0.000433,-0.0048385,-0.080607,-0.366609,-0.1604935,0.078698,-0.337419,0.1314985,-0.101969,-0.6696089999999999,-0.3156035,0.026493,-0.6635489999999999,0.2750965,1
4,-0.033728,0.730065,0.040441,-0.207389,0.5195449999999999,0.025736,-0.345549,0.6100949999999999,0.056343,0.1578609999999999,0.471015,0.004338,0.362181,0.515515,-0.0230469999999999,-0.189679,0.6977749999999999,0.061509,0.2046509999999999,0.6646449999999999,-0.0293169999999999,-0.074169,0.0004749999999999,0.005062,0.074169,-0.000475,-0.0050619999999999,-0.080649,-0.366805,-0.160588,0.078777,-0.337785,0.131663,-0.101729,-0.668305,-0.314828,0.026469,-0.6635350000000001,0.274872,1
5,-0.033641,0.7298720000000001,0.040189,-0.207341,0.519232,0.025584,-0.345461,0.609832,0.056166,0.157909,0.470732,0.004227,0.3622889999999999,0.515252,-0.0231839999999999,-0.191541,0.701652,0.053675,0.202259,0.667042,-0.0292589999999999,-0.074195,0.0005169999999999,0.005256,0.074195,-0.000517,-0.0052559999999999,-0.080542,-0.367048,-0.160571,0.078932,-0.338048,0.131565,-0.101362,-0.667478,-0.3144909999999999,0.026375,-0.664098,0.274949,1
6,-0.03396,0.7300225,0.040243,-0.207423,0.5193025,0.0255429999999999,-0.345573,0.6099225,0.05602,0.157807,0.4708825,0.0042069999999999,0.362277,0.5153925,-0.023195,-0.191383,0.7014725,0.051424,0.205137,0.6631425000000001,-0.030476,-0.074196,0.0004374999999999,0.0051259999999999,0.074196,-0.0004375,-0.005126,-0.080595,-0.3669475,-0.160362,0.078939,-0.3376775,0.131604,-0.101775,-0.6688974999999999,-0.3154519999999999,0.026321,-0.6639275,0.274958,1
7,-0.0337325,0.730207,0.0403025,-0.2075395,0.519397,0.0255935,-0.3452894999999999,0.610297,0.0555465,0.1577405,0.470947,0.0044275,0.3624205,0.515197,-0.0229694999999999,-0.1902595,0.701607,0.0497675,0.2043105,0.664917,-0.0291025,-0.0741324999999999,0.000495,0.0048685,0.0741324999999999,-0.000495,-0.0048684999999999,-0.0807645,-0.3667229999999999,-0.1601904999999999,0.0789755,-0.337313,0.1315184999999999,-0.1019675,-0.670053,-0.3160505,0.0262945,-0.663793,0.2751795,1
8,-0.03375,0.7301755,0.040145,-0.207622,0.5193555,0.02552,-0.345232,0.6102555,0.055151,0.1576779999999999,0.4709255,0.004397,0.3625379999999999,0.5151555,-0.022993,-0.189902,0.7009155,0.049292,0.2045679999999999,0.6645055,-0.029315,-0.074129,0.0005074999999999,0.00487,0.074129,-0.0005075,-0.0048699999999999,-0.080818,-0.3667845,-0.160121,0.079062,-0.3371645,0.131506,-0.102,-0.6701445,-0.316101,0.0262199999999999,-0.6638445,0.275189,1
9,-0.0337865,0.730151,0.0399884999999999,-0.2076705,0.5193209999999999,0.0254194999999999,-0.3451705,0.6102209999999999,0.0546885,0.1576095,0.470921,0.0043395,0.3627395,0.5150809999999999,-0.0230915,-0.1898905,0.700881,0.0479695,0.2047095,0.6641309999999999,-0.0296255,-0.0741365,0.0005149999999999,0.0048675,0.0741365,-0.000515,-0.0048675,-0.0808725,-0.366829,-0.1600855,0.0791735,-0.336959,0.1314735,-0.1020675,-0.6701990000000001,-0.3161555,0.0261545,-0.663879,0.2751945,1
