FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.012353,0.7652505,0.0341034999999999,0.842802,0.4828205,0.0117624999999999,0.755852,0.2715404999999999,-0.0279525,1.172452,0.4893305,0.0162824999999999,1.219512,0.2458605,0.0029194999999999,0.766942,0.4149204999999999,-0.1843105,1.222042,0.0591605,-0.0743105,0.924681,0.0007895,0.0006774999999999,1.075319,-0.0007895,-0.0006775,0.908639,-0.3386495,0.0508444999999999,1.097989,-0.3405295,0.0328225,0.913055,-0.6525995,0.0626954999999999,1.106802,-0.6670695,0.0676515,0
1,1.0121775,0.7651905,0.0342209999999999,0.8429225,0.4827905,0.013019,0.7555925,0.2721905,-0.029232,1.1724125,0.4892605,0.016307,1.2195525,0.2459705,0.0028969999999999,0.7680225,0.4207605,-0.195036,1.2220825,0.0592155,-0.074416,0.9246835,0.0007975,0.000708,1.0753165,-0.0007975,-0.000708,0.9086595,-0.3389295,0.051154,1.0979795,-0.3405195,0.032803,0.9130525,-0.6526495,0.062736,1.1068525,-0.6669995000000001,0.0675689999999999,0
2,1.012006,0.7653345,0.034246,0.843058,0.4828545,0.013635,0.755368,0.2706445,-0.025507,1.172388,0.4892245,0.016313,1.2196779999999998,0.2461944999999999,0.003014,0.767738,0.4220145,-0.194236,1.222148,0.0593715,-0.074546,0.924669,0.0008065,0.000745,1.075331,-0.0008065,-0.000745,0.908663,-0.3389054999999999,0.051077,1.09807,-0.3405855,0.032688,0.913069,-0.6527755,0.062786,1.106808,-0.6668655,0.06747,0
3,1.011657,0.7654375,0.034323,0.843109,0.4832075,0.013175,0.755579,0.2719074999999999,-0.0271509999999999,1.172319,0.4892375,0.01643,1.219849,0.2463675,0.003047,0.767799,0.4233975,-0.193629,1.222169,0.0593835,-0.074659,0.924659,0.0008165,0.000799,1.075341,-0.0008165,-0.000799,0.908805,-0.3390625,0.05105,1.098131,-0.3411025,0.03289,0.913276,-0.6529125,0.062634,1.106799,-0.6666825000000001,0.067412,0
4,1.011339,0.7656875,0.0344775,0.8431270000000001,0.4832875,0.0125775,0.755747,0.2722975,-0.0278824999999999,1.1723469999999998,0.4892675,0.0163775,1.219887,0.2463775,0.0030115,0.768047,0.4196175,-0.1885155,1.222167,0.0593855,-0.0746755,0.924649,0.0008175,0.0008254999999999,1.075351,-0.0008175,-0.0008254999999999,0.908767,-0.3388625,0.0509875,1.09817,-0.3410925,0.0328215,0.913424,-0.6524025,0.0625955,1.106757,-0.6664925,0.0673255,0
5,1.011129,0.765897,0.0346385,0.84325,0.483417,0.0135755,0.75614,0.272627,-0.0289344999999999,1.17227,0.489197,0.0161615,1.22003,0.246427,0.0030174999999999,0.7678,0.418227,-0.1860645,1.22229,0.059621,-0.0746344999999999,0.924639,0.000824,0.0008114999999999,1.075361,-0.000824,-0.0008114999999999,0.908936,-0.338863,0.0509675,1.098634,-0.339763,0.0327035,0.913862,-0.653193,0.0622595,1.10611,-0.664843,0.0679925,0
6,1.010628,0.766654,0.035147,0.843183,0.4835339999999999,0.014369,0.755603,0.272804,-0.0277339999999999,1.172313,0.489234,0.015951,1.220153,0.246544,0.002932,0.767253,0.416834,-0.183601,1.222403,0.059823,-0.074791,0.924633,0.000816,0.000885,1.075367,-0.000816,-0.0008849999999999,0.908852,-0.339196,0.051101,1.098597,-0.340186,0.032583,0.913882,-0.653446,0.062215,1.106223,-0.665046,0.067817,0
7,1.0103725,0.766775,0.0355964999999999,0.8431545,0.483415,0.0124804999999999,0.7552645,0.273775,-0.0295404999999999,1.1723245,0.489365,0.0157355,1.2207845,0.247205,0.0028455,0.7667945,0.418865,-0.1879825,1.2231445,0.063018,-0.0763525,0.9246295,0.000831,0.0009025,1.0753705,-0.000831,-0.0009025,0.9088855,-0.339155,0.0511244999999999,1.0984375,-0.340105,0.0324965,0.9136465,-0.653165,0.0624114999999999,1.1066145,-0.665605,0.0677494999999999,0
8,1.0100545,0.767069,0.035983,0.8431685,0.483469,0.012418,0.7550285,0.274459,-0.0301309999999999,1.1722885,0.4893889999999999,0.015528,1.2214385,0.248099,0.002786,0.7664985000000001,0.420409,-0.1903849999999999,1.2241485,0.0653929999999999,-0.079165,0.9246185,0.000833,0.00092,1.0753815,-0.000833,-0.0009199999999999,0.9089075,-0.339131,0.051128,1.0984765,-0.340021,0.032452,0.9136805,-0.653141,0.062383,1.1066285,-0.665461,0.067771,0
9,1.0097165,0.7673425,0.036482,0.8432015000000002,0.4834925,0.012175,0.7546415000000001,0.2754725,-0.0310889999999999,1.1722115,0.4894525,0.015297,1.2226115,0.2499624999999999,0.002656,0.7659415,0.4217525,-0.1916749999999999,1.2258015,0.0689145,-0.0834149999999999,0.9246025,0.0008365,0.000925,1.0753975,-0.0008365,-0.0009249999999999,0.9089015,-0.3391175,0.051109,1.0985075,-0.3399375,0.032397,0.9137035,-0.6531275,0.062369,1.1066415,-0.6653475,0.067771,0
10,1.0093815,0.767606,0.037015,0.8432145,0.483516,0.011851,0.7540545,0.276826,-0.0326339999999999,1.1721244999999998,0.489566,0.015025,1.2244944999999998,0.252956,0.0019979999999999,0.7653045,0.423236,-0.193147,1.2290845,0.075369,-0.091097,0.9245905,0.000839,0.000925,1.0754095,-0.000839,-0.0009249999999999,0.9088855,-0.339094,0.051082,1.0985385,-0.339864,0.032339,0.9137285,-0.653094,0.062363,1.1066445,-0.665324,0.067705,0
11,1.009059,0.7678245,0.037633,0.8432230000000001,0.4835345,0.011542,0.752843,0.2791344999999999,-0.035661,1.172013,0.4897244999999999,0.0147879999999999,1.227223,0.2575044999999999,0.0008739999999999,0.7644330000000001,0.4263245,-0.195158,1.233033,0.0840005,-0.100368,0.924582,0.0008424999999999,0.0008939999999999,1.075418,-0.0008424999999999,-0.0008939999999999,0.908857,-0.3390555,0.05106,1.098583,-0.3398155,0.0323079999999999,0.913722,-0.6531855,0.062325,1.106653,-0.6653055,0.067674,0
12,1.00873,0.7680435,0.0382765,0.843237,0.4835035,0.0111505,0.751207,0.2825535,-0.0400735,1.171847,0.4899235,0.0145295,1.230477,0.2635035,-0.0007684999999999,0.7635270000000001,0.4327035,-0.1992085,1.238417,0.0976274999999999,-0.1122985,0.924578,0.0008415,0.0008535,1.075422,-0.0008415,-0.0008535,0.908789,-0.3390364999999999,0.0510285,1.098622,-0.3397564999999999,0.0322685,0.913693,-0.6533065,0.0622635,1.106657,-0.6652365,0.0676335,0
13,1.0084179999999998,0.768231,0.0389164999999999,0.843377,0.4835009999999999,0.0104784999999999,0.7491570000000001,0.287361,-0.0457765,1.171717,0.490231,0.0143024999999999,1.233767,0.2710809999999999,-0.0031055,0.762517,0.440131,-0.2041035,1.244727,0.114041,-0.1256035,0.924568,0.000839,0.0008084999999999,1.075432,-0.000839,-0.0008085,0.908707,-0.339019,0.0509834999999999,1.0986129999999998,-0.339719,0.0322384999999999,0.913617,-0.653369,0.0622184999999999,1.106697,-0.665219,0.0676025,0
14,1.008108,0.7684085,0.039594,0.843623,0.4834985,0.009771,0.746633,0.2934184999999999,-0.052776,1.171623,0.4905385,0.014085,1.238493,0.2796085,-0.0072319999999999,0.761233,0.4487784999999999,-0.209731,1.251843,0.1352985,-0.142011,0.924544,0.0008355,0.00073,1.075456,-0.0008355,-0.0007299999999999,0.908611,-0.3389615,0.050911,1.098604,-0.3396215,0.032175,0.913529,-0.6534614999999999,0.062129,1.106723,-0.6652015,0.067542,0
15,1.0078385,0.7685660000000001,0.0402725,0.8439035,0.483446,0.0090764999999999,0.7436435,0.300736,-0.0607155,1.1715835,0.490846,0.0138944999999999,1.2441035,0.289616,-0.0146365,0.7596134999999999,0.459316,-0.2160645,1.2596435,0.156116,-0.1606345,0.9245045,0.000831,0.0006104999999999,1.0754955,-0.000831,-0.0006104999999999,0.9085005,-0.338924,0.0508254999999999,1.0985735,-0.339564,0.0321155,0.9134355,-0.653534,0.0619964999999999,1.1067335,-0.665184,0.0674505,0
16,1.0076269999999998,0.7687245,0.0410905,0.844184,0.4833845,0.0083095,0.739664,0.3098545,-0.0701535,1.171544,0.4911545,0.0136375,1.249594,0.2994445,-0.0221094999999999,0.757494,0.4724745,-0.2230035,1.267304,0.1765645,-0.1785435,0.924457,0.0008225,0.0004595,1.075543,-0.0008225,-0.0004594999999999,0.908343,-0.3389255,0.0507275,1.098555,-0.3394755,0.0320765,0.913329,-0.6536755,0.0618665,1.106714,-0.6648355,0.0673445,0
17,1.0074515,0.7688845,0.0420045,0.8444245,0.4833945,0.0075365,0.7350544999999999,0.3206645,-0.0808945,1.1714844999999998,0.4914145,0.0134325,1.2560345,0.3100845,-0.0305364999999999,0.7553845,0.4862345,-0.2281645,1.2785445,0.2076945,-0.1968145,0.9244055,0.0008225,0.0003024999999999,1.0755945,-0.0008225,-0.0003024999999999,0.9081445,-0.3389355,0.0506475,1.0985545,-0.3393755,0.0320285,0.9131915,-0.6540655,0.0617415,1.1066545,-0.6644955,0.0672375,0
