FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,0.009007,0.7649135,0.0201345,-0.170487,0.5021935,0.0106485,-0.225127,0.2647735,0.0066405,0.162773,0.5083435,0.0221505,0.227253,0.2684735,-0.0269935,-0.226177,0.0681525,-0.0688105,0.173623,0.3266635,-0.2379405,-0.074433,-0.0004355,-8.149999999999824e-05,0.074433,0.0004355,8.150000000000518e-05,-0.0952259999999999,-0.3407165,0.0433405,0.088894,-0.3434865,0.0585425,-0.098559,-0.6518765000000001,0.0796024999999999,0.088531,-0.6563665000000001,0.0905435,0
1,0.0089144999999999,0.76485,0.020054,-0.1704355,0.5023000000000001,0.009995,-0.2254955,0.2648999999999999,0.0061299999999999,0.1625745,0.50826,0.021918,0.2312345,0.26607,-0.0212709999999999,-0.2267055,0.06835,-0.069577,0.1647845,0.32635,-0.227507,-0.0744465,-0.000455,-0.0001039999999999,0.0744465,0.000455,0.0001039999999999,-0.0960155,-0.34226,0.043813,0.0888315,-0.34348,0.058426,-0.0984985,-0.65157,0.079053,0.0884085,-0.6575099999999999,0.090971,0
2,0.008914,0.7648325,0.020021,-0.1703889999999999,0.5022725,0.009841,-0.225509,0.2649125,0.0061189999999999,0.162561,0.5081825000000001,0.021876,0.231501,0.2658525,-0.0209059999999999,-0.2268289999999999,0.0684005,-0.0697019999999999,0.169341,0.3291925,-0.231032,-0.074455,-0.0004525,-0.000132,0.074455,0.0004525,0.000132,-0.096133,-0.3421475,0.043554,0.088815,-0.3434575,0.058338,-0.098769,-0.6527075,0.079003,0.088458,-0.6573275,0.090975,0
3,0.0089469999999999,0.764801,0.0198915,-0.170316,0.502181,0.0094525,-0.225576,0.264771,0.0058465,0.162604,0.508181,0.0218515,0.231994,0.265401,-0.0187844999999999,-0.226846,0.06824,-0.0699364999999999,0.169924,0.329121,-0.2312165,-0.074448,-0.000441,-0.0001304999999999,0.074448,0.000441,0.0001304999999999,-0.096077,-0.342109,0.0435005,0.0888009999999999,-0.343699,0.0583285,-0.098728,-0.652489,0.0788765,0.088443,-0.657329,0.0909035,0
4,0.008962,0.7647415,0.0199209999999999,-0.170338,0.5021715,0.0095409999999999,-0.225568,0.2649815,0.005919,0.162552,0.5081215,0.0218379999999999,0.2321119999999999,0.2652515,-0.018709,-0.226888,0.0684785,-0.069954,0.176552,0.3339915,-0.235444,-0.074447,-0.0004415,-0.00013,0.074447,0.0004414999999999,0.0001299999999999,-0.0960959999999999,-0.3421685,0.043538,0.0888009999999999,-0.3437085,0.058334,-0.0981499999999999,-0.6517685000000001,0.0780619999999999,0.088428,-0.6572085000000001,0.090823,0
5,0.0090859999999999,0.764768,0.019867,-0.170315,0.502158,0.009464,-0.225525,0.265318,0.005849,0.162775,0.507958,0.021654,0.232465,0.265078,-0.0186449999999999,-0.226875,0.068766,-0.069868,0.177815,0.3343779999999999,-0.2362479999999999,-0.074447,-0.000437,-0.0001279999999999,0.074447,0.000437,0.000128,-0.096001,-0.342672,0.043619,0.08882,-0.343712,0.058277,-0.098069,-0.651672,0.077903,0.088333,-0.6571020000000001,0.090561,0
6,0.009115,0.764704,0.0197865,-0.1702949999999999,0.5021340000000001,0.0094365,-0.2255249999999999,0.265354,0.0057925,0.162885,0.507974,0.0217305,0.2327449999999999,0.264864,-0.0177815,-0.226955,0.0687749999999999,-0.0698565,0.179265,0.3354939999999999,-0.2370665,-0.074442,-0.0004479999999999,-9.249999999999536e-05,0.074442,0.000448,9.25000000000023e-05,-0.096453,-0.339946,0.0429995,0.088726,-0.343716,0.0583675,-0.098378,-0.652046,0.0782095,0.088304,-0.6568259999999999,0.0904515,0
7,0.009107,0.7646784999999999,0.019846,-0.170296,0.5021785,0.009501,-0.225386,0.2654885,0.005922,0.162714,0.5080884999999999,0.021786,0.232624,0.2645785,-0.016742,-0.226986,0.0688665,-0.0695619999999999,0.175444,0.3305985,-0.233982,-0.074439,-0.0004444999999999,-0.0001169999999999,0.074439,0.0004445,0.0001169999999999,-0.0961849999999999,-0.3406015,0.043258,0.088687,-0.3436415,0.05831,-0.0987619999999999,-0.6523715,0.078629,0.088176,-0.6567415000000001,0.090496,0
8,0.00913,0.7646360000000001,0.019831,-0.170255,0.502186,0.009484,-0.225375,0.265586,0.005904,0.1627249999999999,0.5080760000000001,0.021788,0.2327449999999999,0.264326,-0.0157249999999999,-0.227005,0.068934,-0.0695809999999999,0.1757449999999999,0.330556,-0.2337109999999999,-0.074438,-0.000448,-0.0001159999999999,0.074438,0.000448,0.000116,-0.096205,-0.340444,0.043245,0.08867,-0.343654,0.058297,-0.098803,-0.652574,0.078609,0.0881349999999999,-0.656744,0.090476,0
9,0.0091564999999999,0.7646165,0.0198034999999999,-0.1702254999999999,0.5021665,0.0094654999999999,-0.2253355,0.2656465,0.0058944999999999,0.1627445,0.5080765,0.0217845,0.2328744999999999,0.2640565,-0.0147645,-0.2270255,0.0689475,-0.0695405,0.1762445,0.3305465,-0.2338805,-0.0744375,-0.0004475,-0.0001155,0.0744375,0.0004475,0.0001154999999999,-0.0962235,-0.3401135,0.0431775,0.0886365,-0.3436635,0.0582774999999999,-0.0988815,-0.6527535,0.0785885,0.0880625,-0.6566335,0.0904135,0
