FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.010167,0.788252,0.1266425,0.825394,0.566572,0.0974575,0.7394240000000001,0.8214819999999999,0.0471705,1.165034,0.574212,0.0935585,1.239714,0.829492,0.0312015,0.712854,1.064232,-0.0290124999999999,1.244744,1.113132,-0.0157485,0.918473,-0.001836,-0.0007915,1.081527,0.001836,0.0007915,0.878154,-0.496118,0.0180885,1.114424,-0.456878,-0.0128254999999999,0.872124,-0.880868,0.0252755,1.093742,-0.866828,0.0126725,0
1,1.009857,0.7868235,0.126223,0.825521,0.5669135,0.097429,0.7391909999999999,0.8217435,0.047635,1.166251,0.5753834999999999,0.093828,1.239841,0.8289135,0.030826,0.712611,1.0643735,-0.028467,1.246101,1.1123735,-0.016963,0.918388,-0.0020695,-0.0007769999999999,1.081612,0.0020695,0.0007769999999999,0.878301,-0.4950865,0.018052,1.114541,-0.4517365,-0.014072,0.8733210000000001,-0.8827265000000001,0.025567,1.093919,-0.8665565000000001,0.012659,1
2,1.0098035,0.7869785,0.1264965,0.8254064999999999,0.5671085,0.0975584999999999,0.7389665000000001,0.8217285000000001,0.0477934999999999,1.1667865,0.5755485,0.0939474999999999,1.2412165,0.8433885,0.0239374999999999,0.7118865,1.0630185,-0.0278744999999999,1.2483465,1.1269185,-0.0221574999999999,0.9183635,-0.0021595,-0.0009475,1.0816365,0.0021595,0.0009474999999999,0.8781365,-0.4956015,0.0179734999999999,1.1144865,-0.4514415,-0.0140915,0.8733365,-0.8826014999999999,0.0257134999999999,1.0940985,-0.8666915,0.0126414999999999,1
3,1.0086275,0.790521,0.1267565,0.8252915000000001,0.566991,0.0976185,0.7387315,0.821691,0.0479755,1.1676215,0.575481,0.0939245,1.2416415,0.847501,0.0223085,0.7111615,1.062461,-0.0272985,1.2494915,1.130961,-0.0244075,0.9184185,-0.002029,-0.0009204999999999,1.0815815,0.002029,0.0009204999999999,0.8778015,-0.493979,0.0176565,1.1147315,-0.448499,-0.0152115,0.8729015,-0.883389,0.0247115,1.0936365,-0.866019,0.0129715,1
4,1.008498,0.7918975,0.126478,0.825334,0.5671275,0.097707,0.738604,0.8213075000000001,0.048506,1.1682739999999998,0.5752075000000001,0.093734,1.241424,0.8473675,0.021588,0.710754,1.0624075,-0.0268289999999999,1.250164,1.1307075,-0.025476,0.918414,-0.0019375,-0.0008549999999999,1.081586,0.0019375,0.000855,0.878244,-0.4946725,0.017539,1.114644,-0.4470525,-0.015665,0.872694,-0.8836025,0.024105,1.093751,-0.8658925,0.013147,1
5,1.008954,0.7909864999999999,0.1265555,0.82556,0.5672864999999999,0.0976005,0.73864,0.8214265,0.0483765,1.16869,0.5753465,0.0936525,1.24181,0.8474765,0.0213175,0.71048,1.0615665,-0.0264585,1.25087,1.1307665,-0.0262325,0.918465,-0.0019524999999999,-0.0008654999999999,1.081535,0.0019525,0.0008654999999999,0.87824,-0.4907034999999999,0.0170795,1.1151,-0.4482935,-0.0158735,0.87259,-0.8814335000000001,0.0238355,1.093278,-0.8643135000000001,0.0146765,1
6,1.0090155,0.791441,0.1263754999999999,0.8256705,0.567791,0.0973594999999999,0.7386105000000001,0.822171,0.0484384999999999,1.1692005,0.575881,0.0935955,1.2416505,0.847981,0.0201934999999999,0.7099305,1.061891,-0.0263585,1.2513505,1.131191,-0.0279655,0.9185235,-0.001407,-0.0010645,1.0814765,0.001407,0.0010644999999999,0.8783505,-0.490449,0.0169334999999999,1.1147405,-0.445919,-0.0166045,0.8722505,-0.879729,0.0235024999999999,1.0933955,-0.863759,0.0143734999999999,1
7,1.0073265,0.7898474999999999,0.126934,0.8246355000000001,0.5674275,0.097956,0.7367455,0.8219375,0.049212,1.1675655,0.5761175,0.093728,1.2394855,0.8457275,0.02017,0.7080755000000001,1.0614075,-0.0251809999999999,1.2475855,1.1287075,-0.0292329999999999,0.9184425,-0.0018114999999999,-0.0007789999999999,1.0815575,0.0018115,0.000779,0.8789855,-0.4926025,0.016493,1.1156155,-0.4480725,-0.016824,0.8743255,-0.8826825,0.024067,1.0953985,-0.8638325,0.012714,1
8,1.0069055,0.789796,0.126946,0.8246525,0.568026,0.098089,0.7362325000000001,0.821916,0.049488,1.1676125,0.5764360000000001,0.093713,1.2392625,0.846896,0.019704,0.7073625,1.061196,-0.0248339999999999,1.2475525,1.129896,-0.030458,0.9184475,-0.001827,-0.0007539999999999,1.0815525,0.0018269999999999,0.000754,0.8791625,-0.491914,0.0162,1.1158425,-0.446554,-0.0171399999999999,0.8747024999999999,-0.882744,0.023779,1.0956985,-0.8633839999999999,0.012671,1
9,1.0064605,0.7899235,0.1269775,0.8246625,0.5685235,0.0982375,0.7357325,0.8218935,0.0497275,1.1676125,0.5766435,0.0936765,1.2390225,0.8481535,0.0190835,0.7066825,1.0608735,-0.0245445,1.2473925,1.1311735,-0.0316055,0.9184475,-0.0018535,-0.0007414999999999,1.0815525,0.0018535,0.0007414999999999,0.8793625,-0.4913165,0.0158425,1.1160625,-0.4454365,-0.0175125,0.8749825,-0.8828765,0.0234874999999999,1.0959925,-0.8628965,0.0126375,1
