FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z
124,1.0212234999999998,0.6996715,0.04736,0.8457895,0.5146015,0.036415,0.7377595,0.6976915,-0.010443,1.1684095,0.5143515,-0.000446,1.2795095,0.7117615,-0.0738139999999999,0.6906495,0.8879015,-0.031846,1.3479795,0.9342715,-0.102432,0.9271905,0.0012515,0.0040649999999999,1.0728095,-0.0012514999999999,-0.0040649999999999,0.8909495000000001,-0.3833185,-0.014042,1.0965995,-0.3892985,-0.0498949999999999,0.8909994999999999,-0.7333284999999999,0.032886,1.1005794999999998,-0.7391085,0.0029809999999999
125,1.0201955,0.6989044999999999,0.0423285,0.8454225,0.5135244999999999,0.0307475,0.7368525,0.6982745,-0.0171874999999999,1.1675125,0.5130144999999999,-0.0049275,1.2785625,0.7110445,-0.0794385,0.6899325000000001,0.8880644999999999,-0.0389435,1.3468925,0.9317745,-0.1087705,0.9267375,0.0013135,0.0039455,1.0732625,-0.0013135,-0.0039454999999999,0.8892025,-0.3802255,-0.0233285,1.0974125,-0.3854955,-0.0577054999999999,0.8906324999999999,-0.7281855,0.0263295,1.1002525,-0.7349755,-0.0030054999999999
126,1.019146,0.6980265,0.0369829999999999,0.84528,0.5114464999999999,0.0242809999999999,0.73611,0.6988365,-0.024269,1.16658,0.5123565,-0.009709,1.27747,0.7103765,-0.085502,0.6896800000000001,0.8888665,-0.046545,1.34582,0.9304265,-0.115394,0.926327,0.0013844999999999,0.003871,1.073673,-0.0013845,-0.003871,0.88746,-0.3759635,-0.032565,1.09829,-0.3806735,-0.065893,0.89026,-0.7217435,0.019581,1.09999,-0.7294235,-0.009231
127,1.018093,0.6966315,0.0315395,0.845425,0.5089115,0.0175975,0.735665,0.6987315000000001,-0.0315085,1.165805,0.5122115,-0.0145265,1.276335,0.7093915000000001,-0.0917434999999999,0.689145,0.8902215,-0.0540665,1.344825,0.9296215,-0.1222014999999999,0.925986,0.0014564999999999,0.0037615,1.074014,-0.0014564999999999,-0.0037615,0.8856650000000001,-0.3709685,-0.0418705,1.099345,-0.3753285,-0.0742844999999999,0.889925,-0.7145684999999999,0.0129635,1.099795,-0.7228585,-0.0155895
128,1.0171694999999998,0.695705,0.025832,0.8458245,0.507715,0.011137,0.7352745,0.699105,-0.038914,1.1649745,0.510065,-0.019577,1.2753245,0.709305,-0.098297,0.6893945,0.892755,-0.06178,1.3439245,0.929865,-0.129335,0.9256515,0.0014079999999999,0.0037719999999999,1.0743485,-0.001408,-0.003772,0.8839045000000001,-0.364825,-0.051227,1.1005945,-0.368895,-0.083117,0.8897745,-0.706095,0.0062039999999999,1.0997045,-0.714695,-0.022219
129,1.0162695,0.6931419999999999,0.0204955,0.8463795000000001,0.5068919999999999,0.0052745,0.7349495000000001,0.6982619999999999,-0.0459624999999999,1.1641695,0.5078619999999999,-0.0242855,1.2743295,0.7082419999999999,-0.1045485,0.6898095,0.894922,-0.0691905,1.3427795,0.929012,-0.1363085,0.9253105000000001,0.001478,0.0038315,1.0746894999999999,-0.001478,-0.0038315,0.8822995000000001,-0.359728,-0.0605594999999999,1.1018895,-0.363218,-0.0918385,0.8896495000000001,-0.697898,4.499999999999296e-06,1.0995995,-0.706588,-0.0284425
130,1.015459,0.6920195,0.0149094999999999,0.847133,0.5044795000000001,-0.0005995,0.7349129999999999,0.6982695,-0.0529764999999999,1.1633129999999998,0.5051195,-0.0292145,1.273323,0.7083095,-0.1108365,0.6907030000000001,0.8956995000000001,-0.0767635,1.342033,0.9358895,-0.1425005,0.92482,0.0016905,0.0037904999999999,1.07518,-0.0016904999999999,-0.0037905,0.880873,-0.3528205,-0.0701585,1.103283,-0.3557205,-0.1008485,0.889673,-0.6876304999999999,-0.0062115,1.099623,-0.6961904999999999,-0.0347365
131,1.0147864999999998,0.690625,0.0096,0.8477885000000001,0.502585,-0.0061299999999999,0.7350185,0.698325,-0.059723,1.1625885,0.502455,-0.033811,1.2722785,0.708695,-0.1167719999999999,0.6919285,0.896445,-0.084048,1.3406885,0.941585,-0.148321,0.9242385,0.001817,0.003728,1.0757615,-0.001817,-0.0037279999999999,0.8792885,-0.345885,-0.08007,1.1046485,-0.348045,-0.1100009999999999,0.8898985,-0.676765,-0.012497,1.0997785,-0.684865,-0.04077
132,1.0143959999999999,0.689947,0.0046024999999999,0.848902,0.499477,-0.0116375,0.735322,0.698527,-0.0661635,1.1620219999999999,0.498847,-0.0378915,1.271172,0.709807,-0.1225285,0.693372,0.900877,-0.0906175,1.338882,0.946997,-0.1538195,0.923651,0.001804,0.0038515,1.076349,-0.001804,-0.0038515,0.877742,-0.337873,-0.0899525,1.1059919999999999,-0.339523,-0.1191825,0.890362,-0.6647730000000001,-0.0185185,1.100072,-0.672243,-0.0466395
133,1.014038,0.6885045,0.0001734999999999,0.850156,0.4972745,-0.0166185,0.735716,0.6977245,-0.0719485,1.161766,0.4982745,-0.0415155,1.269946,0.7102645,-0.1278345,0.695516,0.9009445,-0.0968835,1.336736,0.9486945,-0.1602465,0.9232,0.0018974999999999,0.0040385,1.0768,-0.0018974999999999,-0.0040385,0.876206,-0.3300455,-0.0993175,1.106996,-0.3314054999999999,-0.1275985,0.8908360000000001,-0.6531455,-0.0240365,1.100306,-0.6598855,-0.0521055
