FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,-0.0118739999999999,0.7629290000000001,0.0495349999999999,-0.178631,0.481029,0.0031139999999999,-0.218661,0.227289,-0.015121,0.160139,0.477939,0.0137499999999999,0.201349,0.245079,-0.017381,-0.202581,0.031657,-0.0919099999999999,0.1210489999999999,0.3156489999999999,-0.21234,-0.072858,-0.00201,0.0001919999999999,0.072858,0.00201,-0.0001919999999999,-0.0969019999999999,-0.335151,0.016176,0.102489,-0.334391,0.035794,-0.100551,-0.657291,0.05869,0.100969,-0.653131,0.070962,0
1,-0.0119824999999999,0.7628615000000001,0.0498895,-0.1788065,0.4809415,0.0033095,-0.2186865,0.2273615,-0.0150015,0.1596335,0.4778415,0.0138865,0.2086135,0.2453215,-0.0096585,-0.2026065,0.0317235,-0.0918075,0.1211535,0.3156315,-0.2120875,-0.0728304999999999,-0.0020015,0.0002534999999999,0.0728304999999999,0.0020015,-0.0002535,-0.0969035,-0.3349585,0.0161285,0.1024535,-0.3348285,0.0357845,-0.1005865,-0.6569484999999999,0.0587795,0.1005235,-0.6537885,0.0711465,0
2,-0.0119029999999999,0.763003,0.0503655,-0.178852,0.480953,0.0037724999999999,-0.218462,0.227403,-0.0148205,0.160198,0.477893,0.0142425,0.209758,0.243823,-0.0057795,-0.2025119999999999,0.0318499999999999,-0.0914985,0.121278,0.315793,-0.2117085,-0.072841,-0.001963,0.0004084999999999,0.072841,0.001963,-0.0004084999999999,-0.096927,-0.334577,0.0161245,0.102528,-0.3343669999999999,0.0356845,-0.100382,-0.6568470000000001,0.0591365,0.100698,-0.6537670000000001,0.0714585,0
3,-0.011852,0.762858,0.05087,-0.17886,0.480828,0.004027,-0.21831,0.227378,-0.0145539999999999,0.16085,0.477738,0.01453,0.2105699999999999,0.243688,-0.0043009999999999,-0.20251,0.031993,-0.09128,0.12142,0.315738,-0.21129,-0.072838,-0.001957,0.000413,0.072838,0.001957,-0.0004129999999999,-0.096838,-0.334562,0.016171,0.10268,-0.334452,0.035879,-0.10002,-0.656662,0.059076,0.1007899999999999,-0.653682,0.071702,0
4,-0.0118189999999999,0.7628795,0.05122,-0.1788269999999999,0.4807995,0.004446,-0.218267,0.2273995,-0.0142109999999999,0.161063,0.4777595,0.014883,0.204803,0.2449195,-0.0107919999999999,-0.2023569999999999,0.0318305,-0.09116,0.116313,0.3179395,-0.1992,-0.072847,-0.0019675,0.000558,0.072847,0.0019675,-0.0005579999999999,-0.0968759999999999,-0.3345105,0.01631,0.102683,-0.3346405,0.036086,-0.099911,-0.6563905,0.059479,0.1010129999999999,-0.6538405,0.072002,0
5,-0.011784,0.7628615,0.051417,-0.176921,0.4810715,0.003809,-0.218231,0.2275215,-0.014039,0.160099,0.4778015,0.0150689999999999,0.203029,0.2460514999999999,-0.012968,-0.202291,0.0318544999999999,-0.091017,0.115049,0.3190115,-0.201637,-0.072868,-0.0019675,0.0005449999999999,0.072868,0.0019675,-0.000545,-0.096829,-0.3341785,0.0161779999999999,0.102729,-0.3345685,0.03612,-0.0998,-0.6563185,0.059715,0.101079,-0.6537685,0.0720899999999999,0
6,-0.0118709999999999,0.7627174999999999,0.051555,-0.175807,0.4811674999999999,0.0035289999999999,-0.218207,0.2275175,-0.014023,0.160573,0.4777575,0.015092,0.205623,0.2442275,-0.008777,-0.202237,0.0319035,-0.0911329999999999,0.116963,0.3170475,-0.197183,-0.0728719999999999,-0.0019515,0.0005389999999999,0.0728719999999999,0.0019515,-0.0005389999999999,-0.096781,-0.3342925,0.016166,0.102743,-0.3345525,0.036086,-0.0997849999999999,-0.6564325,0.05975,0.101083,-0.6537225,0.0720939999999999,0
7,-0.0118644999999999,0.7626715,0.0515025,-0.1776085,0.4809615,0.0046235,-0.2181185,0.2275215,-0.0140974999999999,0.1606115,0.4777415,0.0150735,0.2086015,0.2440515,-0.0062385,-0.2021885,0.0318305,-0.0911144999999999,0.1212615,0.3163015,-0.2066745,-0.0728525,-0.0019675,0.0005415,0.0728525,0.0019675,-0.0005415,-0.0966984999999999,-0.3346885,0.0163145,0.1028115,-0.3345785,0.0358505,-0.0999984999999999,-0.6560785,0.0597355,0.1009915,-0.6536785,0.0720575,0
8,-0.011877,0.7626069999999999,0.0515804999999999,-0.177603,0.480937,0.0048244999999999,-0.218053,0.2275269999999999,-0.0140315,0.160577,0.477737,0.0151594999999999,0.208617,0.244057,-0.0061585,-0.202163,0.031836,-0.0910845,0.120727,0.316327,-0.2055745,-0.07285,-0.001967,0.0005594999999999,0.07285,0.001967,-0.0005595,-0.0966809999999999,-0.334683,0.0163574999999999,0.102837,-0.334603,0.0358195,-0.0999829999999999,-0.6559630000000001,0.0598185,0.100987,-0.6537430000000001,0.0721094999999999,0
9,-0.0118945,0.762543,0.0516225,-0.1775835,0.480923,0.0049924999999999,-0.2180035,0.227543,-0.0140025,0.1605865,0.477723,0.0151994999999999,0.2083964999999999,0.243953,-0.0058165,-0.2021435,0.031838,-0.0910615,0.1208664999999999,0.316493,-0.2055314999999999,-0.0728455,-0.001967,0.0005594999999999,0.0728455,0.001967,-0.0005595,-0.0966704999999999,-0.3346869999999999,0.0163835,0.1028465,-0.3345769999999999,0.0357624999999999,-0.0999734999999999,-0.655857,0.0598625,0.1009865,-0.653757,0.0721215,0
