FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,-0.0064929999999999,0.762396,0.0290695,-0.170254,0.493436,0.0085785,-0.226954,0.252876,-0.0026834999999999,0.160816,0.481256,0.0134795,0.214076,0.2447659999999999,-0.0151354999999999,-0.220054,0.059403,-0.0760995,0.131926,0.297306,-0.2301795,-0.073431,-0.000896,0.0001965,0.073431,0.000896,-0.0001965,-0.095314,-0.339844,0.0291725,0.101096,-0.334644,0.0381145,-0.101864,-0.6594140000000001,0.0741495,0.103586,-0.662614,0.0769445,0
1,-0.0062404999999999,0.7620295,0.0286975,-0.1703075,0.4932795,0.0086925,-0.2267575,0.2531195,-0.0023184999999999,0.1607225,0.4812195,0.0136235,0.2142925,0.2450594999999999,-0.0147684999999999,-0.2198875,0.0590375,-0.0761405,0.1321525,0.2976094999999999,-0.2309405,-0.0734235,-0.0008905,0.0002505,0.0734235,0.0008905,-0.0002504999999999,-0.0953395,-0.3399205,0.0292255,0.1010825,-0.3344805,0.0382265,-0.1016774999999999,-0.6602104999999999,0.0736815,0.1035425,-0.6624905,0.0768095,0
2,-0.0059165,0.7616665,0.0282464999999999,-0.1704235,0.4931665,0.0088504999999999,-0.2266135,0.2531965,-0.0022025,0.1607565,0.4813064999999999,0.0136654999999999,0.2086465,0.2453465,-0.0246225,-0.2198034999999999,0.0591924999999999,-0.0760255,0.1320965,0.2979265,-0.2326054999999999,-0.0734265,-0.0008545,0.0002664999999999,0.0734265,0.0008545,-0.0002665,-0.0956215,-0.3377135,0.0283674999999999,0.1011565,-0.3343535,0.0382594999999999,-0.1014735,-0.6578935,0.0741014999999999,0.1033864999999999,-0.6623235,0.0766975,0
3,-0.0057954999999999,0.7615999999999999,0.028246,-0.1708565,0.49312,0.009255,-0.2264064999999999,0.25309,-0.0020729999999999,0.1607335,0.48136,0.013703,0.2082235,0.24571,-0.024684,-0.2197265,0.059232,-0.075916,0.1322935,0.29813,-0.2331859999999999,-0.0734015,-0.00083,0.0002819999999999,0.0734015,0.00083,-0.000282,-0.0955205,-0.33796,0.028405,0.1012035,-0.33428,0.038287,-0.1014664999999999,-0.6581600000000001,0.074032,0.1035635,-0.6631100000000001,0.076149,0
4,-0.005572,0.7614825000000001,0.0280585,-0.170765,0.4927125,0.0091035,-0.225995,0.2533725,-0.0017754999999999,0.1608349999999999,0.4816225,0.0136805,0.2080749999999999,0.2463925,-0.0245915,-0.219665,0.0595955,-0.0758885,0.132425,0.2985425,-0.2333984999999999,-0.0734239999999999,-0.0008274999999999,0.0003755,0.0734239999999999,0.0008274999999999,-0.0003755,-0.094891,-0.3387675,0.0286965,0.101275,-0.3339275,0.0383285,-0.101625,-0.6585075,0.0743365,0.1036449999999999,-0.6628575,0.0758865,0
5,-0.0052605,0.761149,0.0276665,-0.1706915,0.492599,0.0091745,-0.2257315,0.253409,-0.0015664999999999,0.1609185,0.481689,0.0137815,0.2072085,0.247369,-0.0264405,-0.2195915,0.059681,-0.0756425,0.1324985,0.298759,-0.2338725,-0.0733735,-0.000762,0.0003234999999999,0.0733735,0.000762,-0.0003234999999999,-0.0947665,-0.338621,0.0286815,0.1013685,-0.334281,0.0384705,-0.1013815,-0.6579510000000001,0.0742325,0.1038284999999999,-0.6628310000000001,0.0758145,0
6,-0.0047154999999999,0.7606769999999999,0.0271354999999999,-0.1707825,0.492707,0.0094364999999999,-0.2254824999999999,0.253497,-0.0014175,0.1610674999999999,0.4816769999999999,0.0137694999999999,0.2074375,0.247557,-0.0264145,-0.2194625,0.0600379999999999,-0.0753645,0.1327674999999999,0.299027,-0.2342544999999999,-0.0733605,-0.0007109999999999,0.0004044999999999,0.0733605,0.000711,-0.0004045,-0.0943605,-0.338913,0.0288414999999999,0.1012275,-0.333193,0.0384384999999999,-0.1010925,-0.658133,0.0742755,0.1037375,-0.662433,0.0758865,0
7,-0.0038845,0.759828,0.025819,-0.1711175,0.492848,0.009968,-0.2252875,0.252928,-0.0010509999999999,0.1611225,0.481628,0.013969,0.2077225,0.247968,-0.0253899999999999,-0.2193575,0.059378,-0.074936,0.1327325,0.298798,-0.233006,-0.0733405,-0.000705,0.0004229999999999,0.0733405,0.000705,-0.0004229999999999,-0.0943384999999999,-0.339282,0.029192,0.1012925,-0.334072,0.038805,-0.1010775,-0.657922,0.074227,0.1040625,-0.662752,0.0760919999999999,0
8,-0.0033559999999999,0.759384,0.0251479999999999,-0.171207,0.492784,0.0101879999999999,-0.225057,0.252824,-0.000815,0.161203,0.481674,0.0140319999999999,0.207623,0.248424,-0.025694,-0.219277,0.059183,-0.074618,0.133143,0.298834,-0.232808,-0.073327,-0.000681,0.0004459999999999,0.073327,0.000681,-0.000446,-0.094202,-0.339326,0.0292829999999999,0.101323,-0.334076,0.0389169999999999,-0.100997,-0.657726,0.0742539999999999,0.104123,-0.662776,0.076099,0
9,-0.00279,0.7588945,0.0244155,-0.171284,0.4927745,0.0103965,-0.224874,0.2527045,-0.0006104999999999,0.161266,0.4816844999999999,0.0140954999999999,0.207536,0.2488145,-0.0260035,-0.219214,0.0589795,-0.0742994999999999,0.135066,0.2990144999999999,-0.2313895,-0.0733109999999999,-0.0006575,0.0004644999999999,0.0733109999999999,0.0006575,-0.0004644999999999,-0.0940999999999999,-0.3393655,0.0293664999999999,0.1013459999999999,-0.3340855,0.0390125,-0.100914,-0.6575854999999999,0.0743185,0.104216,-0.6628354999999999,0.0761085,0
