FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,0.0083295,0.7569819999999999,0.069529,-0.1502984999999999,0.467722,0.049439,-0.2863185,0.399642,-0.116606,0.1545715,0.467692,0.0503389999999999,0.3029314999999999,0.394752,-0.1034259999999999,-0.3371585,0.394262,-0.3504159999999999,0.3643515,0.379942,-0.331636,-0.0742885,0.0026019999999999,0.0009199999999999,0.0742885,-0.002602,-0.00092,-0.1274185,-0.3572579999999999,-0.016647,0.1152815,-0.412698,0.0133629999999999,-0.1371484999999999,-0.740538,-0.019871,0.1310415,-0.747608,-0.025412,0
1,0.0073764999999999,0.754722,0.070666,-0.1491775,0.468182,0.046243,-0.2966475,0.456092,-0.122372,0.1522524999999999,0.4731019999999999,0.0493549999999999,0.3057225,0.442702,-0.1131519999999999,-0.3472375,0.493792,-0.3433319999999999,0.3685625,0.4894719999999999,-0.354142,-0.0744725,0.002271,0.001035,0.0744725,-0.002271,-0.001035,-0.1278575,-0.358638,-0.0180579999999999,0.1141824999999999,-0.413828,0.0116229999999999,-0.1375475,-0.740378,-0.020613,0.1310325,-0.746508,-0.0247259999999999,0
2,0.0063839999999999,0.7529345000000001,0.0701225,-0.148672,0.4699145,0.0446195,-0.300542,0.4901645,-0.1299525,0.152168,0.4768545,0.0495665,0.308938,0.4891645,-0.1155025,-0.351402,0.5594345000000001,-0.3551825,0.3701379999999999,0.5524745,-0.3561125,-0.0744819999999999,0.0022445,0.0007304999999999,0.0744819999999999,-0.0022445,-0.0007304999999999,-0.128452,-0.3607754999999999,-0.0194525,0.1132479999999999,-0.4143254999999999,0.0106694999999999,-0.138512,-0.7431854999999999,-0.0211775,0.130338,-0.7487755,-0.0258355,0
3,0.0060244999999999,0.75075,0.069897,-0.1483535,0.4701599999999999,0.043302,-0.3030735,0.5159,-0.1180439999999999,0.1519065,0.4786899999999999,0.05011,0.3054865,0.51622,-0.1089439999999999,-0.3500335,0.6124499999999999,-0.365824,0.3669465,0.60758,-0.3545439999999999,-0.0744135,0.002213,0.000375,0.0744135,-0.002213,-0.000375,-0.1286735,-0.36296,-0.0200249999999999,0.1130065,-0.41667,0.01002,-0.1387835,-0.7460100000000001,-0.022136,0.1302164999999999,-0.75064,-0.0268499999999999,0
4,0.005762,0.7475135,0.069043,-0.148406,0.4720034999999999,0.042532,-0.304366,0.5434135,-0.126089,0.152244,0.4803234999999999,0.0504919999999999,0.3095639999999999,0.5370735000000001,-0.114589,-0.3492459999999999,0.6627735,-0.360999,0.364124,0.6649335000000001,-0.349149,-0.074243,0.0021945,-0.000469,0.074243,-0.0021944999999999,0.0004689999999999,-0.128846,-0.3663765,-0.020968,0.112874,-0.4198065,0.0090529999999999,-0.138726,-0.7497864999999999,-0.023151,0.129674,-0.7542565,-0.023437,0
5,0.0057479999999999,0.7439479999999999,0.0684435,-0.1481849999999999,0.471848,0.0413005,-0.308415,0.567628,-0.1325155,0.153355,0.482228,0.0504635,0.315695,0.558178,-0.1192955,-0.345875,0.7065779999999999,-0.3412254999999999,0.359755,0.7120179999999999,-0.3386455,-0.0739809999999999,0.0023309999999999,-0.0010065,0.0739809999999999,-0.0023309999999999,0.0010065,-0.128555,-0.370102,-0.0216765,0.112995,-0.423702,0.0084605,-0.137815,-0.751582,-0.0230085,0.129895,-0.7581720000000001,-0.0240864999999999,0
6,0.003164,0.7419085,0.071606,-0.149557,0.4718684999999999,0.042462,-0.306147,0.5907485,-0.1188299999999999,0.152873,0.4846884999999999,0.052734,0.313673,0.5843484999999999,-0.1065799999999999,-0.345447,0.7389685,-0.32883,0.349693,0.7428385,-0.32099,-0.07382,0.0022225,-0.001066,0.07382,-0.0022225,0.001066,-0.127957,-0.3729315,-0.02361,0.113793,-0.4259215,0.00609,-0.136927,-0.7570315000000001,-0.031055,0.130353,-0.7599615000000001,-0.027065,0
7,0.0042265,0.742825,0.0680415,-0.1508594999999999,0.476235,0.0425845,-0.2920995,0.6111949999999999,-0.1028485,0.1535105,0.483225,0.0528094999999999,0.3028105,0.609745,-0.0942485,-0.3301395,0.776965,-0.2944885,0.3385105,0.775395,-0.2809684999999999,-0.0736245,0.0024159999999999,-0.0015254999999999,0.0736245,-0.0024159999999999,0.0015254999999999,-0.1274995,-0.375455,-0.0222334999999999,0.1142205,-0.423585,0.0070855,-0.1363295,-0.7542150000000001,-0.0232635,0.1311405,-0.763515,-0.0273894999999999,0
8,0.003848,0.7410380000000001,0.0678355,-0.1510679999999999,0.478018,0.0424145,-0.290328,0.630888,-0.0959845,0.153392,0.484278,0.0533425,0.2998619999999999,0.6297980000000001,-0.0872444999999999,-0.325978,0.811018,-0.2773245,0.331962,0.8100780000000001,-0.2632445,-0.073525,0.002465,-0.0016994999999999,0.073525,-0.002465,0.0016994999999999,-0.127328,-0.378462,-0.0223955,0.1142519999999999,-0.425102,0.0067715,-0.1359679999999999,-0.7564719999999999,-0.0228735,0.131312,-0.766272,-0.0275584999999999,0
9,0.0035555,0.7391325,0.067686,-0.1513735,0.4804725,0.0425539999999999,-0.2869735,0.6477325,-0.087776,0.1534865,0.4848325,0.053844,0.2958865,0.6477625,-0.078576,-0.3201335,0.8403225,-0.259186,0.3246865,0.8394025,-0.241876,-0.0734005,0.0025345,-0.001761,0.0734005,-0.0025345,0.0017609999999999,-0.1271035,-0.3816775,-0.022451,0.1143865,-0.4268475,0.0065769999999999,-0.1355335,-0.7591775,-0.022594,0.1315165,-0.7695575,-0.027615,0
