FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.0159155,0.756822,0.0525565,0.8505955000000001,0.473062,0.0159325,0.7805055,0.245682,0.0026875,1.1812355,0.473682,0.0088935,1.2189155,0.218862,-0.0114304999999999,0.8550555,0.3005919999999999,-0.1743765,1.1993355,0.026098,-0.0877565,0.9278105,0.002642,-0.0001134999999999,1.0721895,-0.002642,0.0001135,0.9013555,-0.353068,0.0472115,1.0919675,-0.347608,0.0277605,0.9073825,-0.658208,0.0929725,1.0986975,-0.663888,0.0730955,0
1,1.015966,0.756768,0.052723,0.850673,0.473208,0.0160839999999999,0.8128029999999999,0.231628,-0.060512,1.181223,0.473648,0.0089789999999999,1.218953,0.218768,-0.0113569999999999,0.855483,0.337418,-0.223453,1.199283,0.026103,-0.087693,0.927815,0.002663,-0.0001589999999999,1.072185,-0.002663,0.0001589999999999,0.901358,-0.353112,0.047293,1.091954,-0.347652,0.027844,0.907339,-0.658282,0.093113,1.098654,-0.663972,0.073155,0
2,1.015944,0.7567809999999999,0.0530165,0.850643,0.473251,0.0162465,0.8102130000000001,0.234231,-0.0571225,1.181153,0.473611,0.0090965,1.218853,0.218721,-0.0112454999999999,0.885153,0.334721,-0.2111805,1.199173,0.026084,-0.0875205,0.927819,0.002652,-0.0001294999999999,1.072181,-0.002652,0.0001294999999999,0.901245,-0.352389,0.0469085,1.091842,-0.3476189999999999,0.0279625,0.90723,-0.6582790000000001,0.0930955,1.098621,-0.663649,0.0734114999999999,0
3,1.015992,0.756787,0.053105,0.8506790000000001,0.473287,0.016232,0.807179,0.236937,-0.050275,1.181169,0.473617,0.009125,1.218849,0.218727,-0.0112219999999999,0.838149,0.303677,-0.236256,1.199139,0.026134,-0.087516,0.927825,0.0026569999999999,-0.0001509999999999,1.072175,-0.0026569999999999,0.000151,0.901222,-0.352373,0.046886,1.091838,-0.3476229999999999,0.027988,0.907081,-0.658313,0.093103,1.098357,-0.6628930000000001,0.073396,0
4,1.0161235,0.7567440000000001,0.0533624999999999,0.8508535,0.473344,0.0161545,0.8070735,0.237384,-0.0503355,1.1812435,0.473564,0.0092275,1.2188435,0.218954,-0.0110775,0.8798935,0.3188839999999999,-0.2169415,1.1991335,0.026093,-0.0874815,0.9278255,0.002663,-0.0001925,1.0721745,-0.002663,0.0001924999999999,0.9010775,-0.351986,0.0469544999999999,1.0918895,-0.347246,0.0278225,0.9070265,-0.658226,0.0929705,1.0981394999999998,-0.662216,0.0735975,0
5,1.016136,0.7567945,0.0537295,0.850812,0.4733645,0.0161225,0.804302,0.2381645,-0.0450315,1.181182,0.4736045,0.0093175,1.218822,0.2195445,-0.0108645,0.878972,0.3174145,-0.2119295,1.199082,0.0260205,-0.0872595,0.927834,0.0026585,-0.0001774999999999,1.072166,-0.0026585,0.0001774999999999,0.900954,-0.3520355,0.0469745,1.09178,-0.3472055,0.0278305,0.9069850000000002,-0.6583455,0.0929504999999999,1.097991,-0.6621454999999999,0.0736545,0
6,1.0162905,0.7568225000000001,0.0540454999999999,0.8508615000000002,0.4732925,0.0163064999999999,0.8043115000000001,0.2382925,-0.0449815,1.1812015,0.4736225,0.0093144999999999,1.2188315,0.2194324999999999,-0.0108945,0.8659515,0.3263625,-0.2127215,1.1991115,0.0260085,-0.0872315,0.9278335,0.0026555,-0.0001715,1.0721665,-0.0026555,0.0001714999999999,0.9010075,-0.3520474999999999,0.0470965,1.0917545,-0.3472575,0.0279335,0.9069255,-0.6583375,0.0930275,1.0980205,-0.6621575,0.0736845,0
7,1.016197,0.756918,0.054106,0.850887,0.4732679999999999,0.016341,0.803797,0.237008,-0.041301,1.181087,0.473608,0.009429,1.218797,0.219288,-0.010909,0.8640570000000001,0.322498,-0.207672,1.199107,0.0262589999999999,-0.087252,0.927828,0.0026509999999999,-0.000224,1.072172,-0.0026509999999999,0.000224,0.90103,-0.352182,0.047145,1.09169,-0.347292,0.027935,0.90709,-0.658002,0.093129,1.098219,-0.662192,0.073525,0
8,1.016215,0.7569545000000001,0.054372,0.8509249999999999,0.4732645,0.0164199999999999,0.8037650000000001,0.2364544999999999,-0.041405,1.181065,0.4736045,0.009526,1.218795,0.2193445,-0.010839,0.867305,0.3233645,-0.207801,1.199075,0.0262555,-0.087191,0.927831,0.0026505,-0.000234,1.072169,-0.0026505,0.0002339999999999,0.901001,-0.3521455,0.047126,1.091624,-0.3472555,0.027957,0.907087,-0.6579254999999999,0.093137,1.098201,-0.6620855,0.073568,0
9,1.0162235,0.756995,0.0546325,0.8509555,0.473265,0.0165124999999999,0.8037455,0.236455,-0.0413935,1.1810554999999998,0.473615,0.0096374999999999,1.2188055,0.219385,-0.0107835,0.8706655,0.323365,-0.2047495,1.1990255,0.026173,-0.0871395,0.9278335,0.002648,-0.0002455,1.0721665,-0.002648,0.0002454999999999,0.9009655,-0.352105,0.0471375,1.0915515,-0.3472449999999999,0.0279805,0.9070715,-0.657845,0.0931215,1.0981915,-0.662065,0.0736085,0
