FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.001502,0.7638349999999999,0.0498264999999999,0.841459,0.478725,0.0117374999999999,0.774519,0.249105,-0.0336915,1.171309,0.483855,0.0114514999999999,1.214219,0.2296149999999999,-0.0137665,0.897719,0.355815,-0.2438305,1.203559,0.039687,-0.0898705,0.928025,0.0014759999999999,5.9499999999997055e-05,1.071975,-0.0014759999999999,-5.9500000000004e-05,0.902011,-0.3321249999999999,0.0453315,1.103399,-0.325385,0.0335814999999999,0.903957,-0.644185,0.0864484999999999,1.112789,-0.641355,0.0742085,0
1,1.0014865,0.7638805,0.0499229999999999,0.8414305,0.4787504999999999,0.0118099999999999,0.7741605,0.2484705,-0.031981,1.1713005,0.4838305,0.0115169999999999,1.2141205,0.2295405,-0.013786,0.8969005,0.3550804999999999,-0.242447,1.2036205,0.0399125,-0.089707,0.9280105,0.0014805,0.0001009999999999,1.0719895,-0.0014805,-0.000101,0.9020455,-0.3320695,0.0453379999999999,1.1033805,-0.3253595,0.0336519999999999,0.9039995,-0.6442095,0.08645,1.1126505,-0.6411695000000001,0.074261,0
2,1.0014714999999998,0.76386,0.0499344999999999,0.8414025,0.4787,0.0117544999999999,0.7741225,0.24861,-0.0320345,1.1713225,0.48387,0.0115024999999999,1.2141125,0.23009,-0.0135065,0.8969525,0.3551,-0.2425045,1.2034925,0.039635,-0.0897745,0.9280185,0.001475,0.0001104999999999,1.0719815,-0.001475,-0.0001105,0.9019865,-0.33197,0.0452515,1.1033425,-0.32532,0.0336285,0.9040465,-0.64422,0.0865684999999999,1.1126625,-0.64117,0.0742485,0
3,1.0014495,0.763821,0.049989,0.8413925,0.478671,0.011768,0.7741225,0.248671,-0.032031,1.1713325,0.483851,0.011561,1.2140725,0.229991,-0.013439,0.8969425,0.356061,-0.242027,1.2034325,0.039317,-0.089787,0.9280115,0.001488,7.599999999999968e-05,1.0719885,-0.001488,-7.599999999999968e-05,0.9019015,-0.331959,0.045337,1.1033025,-0.3253089999999999,0.033741,0.9041085,-0.643969,0.086517,1.1126625,-0.641139,0.074299,0
4,1.0014925,0.7637915,0.049957,0.8414015,0.4786515,0.011781,0.7743315,0.2482815,-0.0302489999999999,1.1713415,0.4838415,0.011573,1.2140615,0.2299215,-0.013422,0.8962515,0.3553915,-0.240939,1.2037715,0.0406404999999999,-0.089519,0.9280105,0.0014885,6.499999999999562e-05,1.0719895,-0.0014885,-6.500000000000256e-05,0.9018935,-0.3320185,0.045363,1.1032915,-0.3251785,0.033725,0.9040495,-0.6440385000000001,0.08655,1.1126715,-0.6411185,0.074361,0
5,1.0015115,0.7637700000000001,0.0500055,0.8413915000000001,0.47863,0.0117655,0.7743215,0.24828,-0.0303344999999999,1.1713915,0.48382,0.0116204999999999,1.2140415,0.22995,-0.0134244999999999,0.8962815,0.3553699999999999,-0.2410145,1.2037715,0.040605,-0.0895045,0.9280095,0.001492,7.349999999999718e-05,1.0719905,-0.001492,-7.349999999999718e-05,0.9018665,-0.33198,0.0453705,1.1034514999999998,-0.32506,0.0336735,0.9041075,-0.64399,0.0866725,1.1126515,-0.64116,0.0743965,0
6,1.0015395,0.763494,0.0501775,0.8414295,0.478364,0.0118015,0.7743795,0.248134,-0.0301944999999999,1.1714395,0.483524,0.0116455,1.2140795,0.229844,-0.0132474999999999,0.8976795,0.354224,-0.2406015,1.2038395,0.040483,-0.0894015,0.9280365,0.001511,4.849999999999993e-05,1.0719635,-0.0015109999999999,-4.849999999999993e-05,0.9018055,-0.332326,0.0454285,1.1034995,-0.325346,0.0337545,0.9041105,-0.6442060000000001,0.0867265,1.1126695,-0.641386,0.0744895,0
7,1.00153,0.763803,0.0501144999999999,0.8414050000000001,0.478633,0.0116954999999999,0.774325,0.248753,-0.0317735,1.171475,0.483853,0.0117784999999999,1.214025,0.229953,-0.0132775,0.897665,0.355713,-0.2416915,1.203795,0.040613,-0.0893815,0.927993,0.0014889999999999,-2.650000000000569e-05,1.072007,-0.0014889999999999,2.6499999999998747e-05,0.901826,-0.331877,0.0451214999999999,1.103555,-0.325187,0.0337515,0.904324,-0.644277,0.0866194999999999,1.112555,-0.640887,0.0745025,0
8,1.00154,0.763804,0.050147,0.8414,0.478614,0.011654,0.77429,0.248724,-0.031699,1.17151,0.4838639999999999,0.011821,1.21399,0.229964,-0.013205,0.89772,0.355794,-0.2415669999999999,1.2038,0.04065,-0.089307,0.927985,0.00149,-4.300000000000137e-05,1.072015,-0.00149,4.300000000000137e-05,0.901808,-0.331766,0.045048,1.10357,-0.325166,0.033768,0.904405,-0.6443059999999999,0.086673,1.1125299999999998,-0.6408159999999999,0.074545,0
9,1.0015474999999998,0.763811,0.0501815,0.8414025,0.478601,0.0116034999999999,0.7742925,0.248781,-0.0316855,1.1715425,0.483861,0.0118594999999999,1.2139525,0.229971,-0.0131385,0.8978325,0.355931,-0.2414325,1.2038025,0.040669,-0.0892525,0.9279795,0.00149,-6.0500000000004994e-05,1.0720205,-0.00149,6.0499999999998055e-05,0.9017875,-0.331629,0.0449664999999999,1.1035725,-0.325159,0.0337784999999999,0.9044875,-0.644339,0.0867255,1.1125025,-0.640749,0.0745825,0
