FrameNo,nose_3d_x,nose_3d_y,nose_3d_z,left_shoulder_3d_x,left_shoulder_3d_y,left_shoulder_3d_z,left_elbow_3d_x,left_elbow_3d_y,left_elbow_3d_z,right_shoulder_3d_x,right_shoulder_3d_y,right_shoulder_3d_z,right_elbow_3d_x,right_elbow_3d_y,right_elbow_3d_z,left_wrist_3d_x,left_wrist_3d_y,left_wrist_3d_z,right_wrist_3d_x,right_wrist_3d_y,right_wrist_3d_z,left_hip_3d_x,left_hip_3d_y,left_hip_3d_z,right_hip_3d_x,right_hip_3d_y,right_hip_3d_z,left_knee_3d_x,left_knee_3d_y,left_knee_3d_z,right_knee_3d_x,right_knee_3d_y,right_knee_3d_z,left_ankle_3d_x,left_ankle_3d_y,left_ankle_3d_z,right_ankle_3d_x,right_ankle_3d_y,right_ankle_3d_z,activity_label
0,1.004856,0.7685135000000001,0.023716,0.836742,0.5074235,0.017668,0.787342,0.2676135,-0.0151409999999999,1.180012,0.4993135,0.008402,1.232132,0.2510535,-0.0015249999999999,0.864382,0.3948535,-0.227952,1.223812,0.0633785,-0.076802,0.925437,0.0012275,3.0000000000002247e-05,1.074563,-0.0012275,-2.9999999999995308e-05,0.891092,-0.3389165,0.041031,1.102302,-0.3273265,0.028463,0.885332,-0.6510265,0.071396,1.116512,-0.6508265,0.066334,0
1,1.0049359999999998,0.7685145,0.0239144999999999,0.8317860000000001,0.5022945,0.0185364999999999,0.787516,0.2673144999999999,-0.0140275,1.180146,0.4993145,0.0090514999999999,1.232236,0.2512244999999999,-0.0010385,0.8645860000000001,0.3954344999999999,-0.2281165,1.223906,0.0632885,-0.0763265,0.925438,0.0012135,5.7499999999995055e-05,1.074562,-0.0012135,-5.7500000000002e-05,0.891006,-0.3391455,0.0411114999999999,1.1023459999999998,-0.3266555,0.0281555,0.885466,-0.6514455,0.0714384999999999,1.116636,-0.6507355,0.0666045,0
2,1.0048324999999998,0.7685815,0.02378,0.8278835,0.4976015,0.018103,0.7871235,0.2677915,-0.0151639999999999,1.1800635,0.4993915,0.009027,1.2321935,0.2513615,-0.0008799999999999,0.8646035,0.3962715,-0.2287149999999999,1.2238335,0.0633765,-0.076415,0.9253925,0.0011905,-9.499999999999786e-05,1.0746075,-0.0011905,9.50000000000048e-05,0.8909235000000001,-0.3382085,0.040616,1.1022035,-0.3266385,0.028005,0.8851035,-0.6508784999999999,0.071344,1.1165334999999998,-0.6506284999999999,0.06636,0
3,1.00486,0.7686305,0.023605,0.827109,0.4974004999999999,0.018586,0.787189,0.2684005,-0.0158449999999999,1.179679,0.4989805,0.008697,1.231789,0.2516204999999999,-0.0006229999999999,0.864829,0.3968604999999999,-0.229489,1.223879,0.0636065,-0.076219,0.925392,0.0011455,8.500000000000174e-05,1.074608,-0.0011455,-8.500000000000174e-05,0.8909590000000001,-0.3382995,0.040521,1.102219,-0.3265195,0.027844,0.8851390000000001,-0.6510695,0.071184,1.116089,-0.6486394999999999,0.066538,0
4,1.004845,0.76863,0.0235525,0.8268630000000001,0.49738,0.0187065,0.7871330000000001,0.26791,-0.0147594999999999,1.1796829999999998,0.49905,0.0086025,1.231773,0.2516299999999999,-0.0007044999999999,0.8648629999999999,0.39701,-0.2296335,1.223843,0.063477,-0.0762335,0.925397,0.001124,0.0001475,1.074603,-0.001124,-0.0001474999999999,0.8910630000000002,-0.33872,0.0405315,1.102143,-0.32661,0.0276825,0.885103,-0.6511899999999999,0.0710895,1.116363,-0.64921,0.0662695,0
5,1.004824,0.7687365,0.0235519999999999,0.826582,0.4970965,0.0189109999999999,0.787392,0.2676665,-0.013543,1.179562,0.4990165,0.0084699999999999,1.231732,0.2517764999999999,-0.0007269999999999,0.864992,0.3973565,-0.229868,1.223792,0.0635165,-0.076218,0.925373,0.0011345,0.0001159999999999,1.074627,-0.0011345,-0.000116,0.890942,-0.3388035,0.040563,1.102172,-0.3266035,0.027689,0.884982,-0.6516434999999999,0.071074,1.116382,-0.6491235,0.066241,0
6,1.004864,0.7685635,0.0236784999999999,0.8256410000000001,0.4965835,0.0190734999999999,0.787601,0.2686235,-0.0155035,1.179661,0.4990934999999999,0.0086334999999999,1.231541,0.2517034999999999,-0.0006925,0.865211,0.3975134999999999,-0.2300914999999999,1.223741,0.0634365,-0.0759914999999999,0.925374,0.0011164999999999,4.849999999999993e-05,1.074626,-0.0011164999999999,-4.849999999999993e-05,0.8909009999999999,-0.3388265,0.0405484999999999,1.102121,-0.3265565,0.0276114999999999,0.884911,-0.6514465,0.0709365,1.116521,-0.6492765,0.0662425,0
7,1.004861,0.768587,0.023566,0.8261410000000001,0.496257,0.018233,0.7877610000000002,0.268127,-0.0145689999999999,1.179831,0.499227,0.008972,1.231621,0.251417,-0.0005259999999999,0.864881,0.396117,-0.2275999999999999,1.223561,0.063164,-0.07568,0.925398,0.0011099999999999,7.900000000000268e-05,1.074602,-0.0011099999999999,-7.899999999999574e-05,0.8907210000000001,-0.338883,0.040614,1.101991,-0.326953,0.027791,0.884821,-0.650753,0.070933,1.116431,-0.650983,0.065653,0
8,1.004879,0.7685744999999999,0.0235255,0.8258840000000001,0.4960345,0.0182785,0.787884,0.2681445,-0.0143374999999999,1.179854,0.4992245,0.0090665,1.2315839999999998,0.2514045,-0.0004574999999999,0.864784,0.3956545,-0.2265305,1.223494,0.0629795,-0.0755605,0.925403,0.0011034999999999,7.150000000000212e-05,1.074597,-0.0011034999999999,-7.149999999999518e-05,0.8906640000000001,-0.3389455,0.0406265,1.101954,-0.3269655,0.0277655,0.884744,-0.6507455000000001,0.0708795,1.116454,-0.6511855000000001,0.0655755,0
9,1.0048994999999998,0.76855,0.023465,0.8256395,0.49581,0.018297,0.7879795,0.26817,-0.0141559999999999,1.1798795,0.49922,0.009165,1.2315595,0.25137,-0.0003579999999999,0.8647295,0.39533,-0.225464,1.2234195,0.062745,-0.075404,0.9254065,0.0010999999999999,4.200000000000037e-05,1.0745935,-0.0010999999999999,-4.199999999999343e-05,0.8906495000000001,-0.33885,0.04061,1.1019095,-0.32704,0.027766,0.8846595,-0.65063,0.070849,1.1164595,-0.65139,0.06546,0
10,1.004929,0.7685135,0.023402,0.8254060000000001,0.4956135,0.0183499999999999,0.788076,0.2681535,-0.013885,1.179886,0.4992035,0.0092529999999999,1.231526,0.2513235,-0.0002559999999999,0.8648359999999999,0.3951235,-0.224635,1.223336,0.0624964999999999,-0.075235,0.925412,0.0010985,1.2999999999999123e-05,1.074588,-0.0010985,-1.2999999999999123e-05,0.890616,-0.3388365,0.040601,1.101866,-0.3271165,0.0277649999999999,0.884576,-0.6505565000000001,0.070834,1.116466,-0.6516065000000001,0.065346,0
