FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,-0.039254,0.7215115000000001,0.039294499999999996,-0.182242,0.5170915,0.0473295,-0.269812,0.7671915,-0.0321825,0.122388,0.5432515,0.014233499999999996,0.160218,0.8218215000000001,-0.0904495,-0.285452,1.0333115,-0.1250495,0.168118,1.0520114999999999,-0.1621995,-0.060963,-0.0034145,-0.0015795000000000045,0.060963,0.0034145,0.0015794999999999976,-0.116422,-0.3626885,-0.006270500000000005,0.121488,-0.3533385,0.001848499999999996,-0.160432,-0.8631185,0.030775499999999997,0.182328,-0.8537285,0.013028499999999998
1,-0.038939,0.7212695,0.0389165,-0.18202600000000002,0.5166094999999999,0.0465155,-0.26951600000000003,0.7670095,-0.0331115,0.12260399999999999,0.5428995,0.013845499999999997,0.160964,0.8213995,-0.09087150000000001,-0.284586,1.0328395000000001,-0.1285215,0.16693399999999997,1.1067395,-0.1698015,-0.060915,-0.0033585,-0.001854500000000002,0.060915,0.0033585,0.0018544999999999985,-0.11644600000000001,-0.36262049999999996,-0.006544500000000002,0.12149399999999999,-0.35347049999999997,0.0013674999999999972,-0.16044599999999998,-0.8631305,0.029726499999999996,0.181284,-0.8539605,0.013144499999999996
2,-0.0389045,0.721303,0.038378,-0.1820975,0.517123,0.046031,-0.2693275,0.766793,-0.034420000000000006,0.12270249999999999,0.5428229999999999,0.013517999999999999,0.1616525,0.821063,-0.091735,-0.2840075,1.031423,-0.13254500000000002,0.1677225,1.067123,-0.167425,-0.0609085,-0.003265,-0.0020779999999999965,0.0609085,0.003265,0.002078,-0.11647750000000001,-0.362547,-0.007038000000000003,0.12181249999999999,-0.353597,0.00068,-0.1585775,-0.863247,0.028976000000000002,0.1821125,-0.854037,0.012133999999999999
3,-0.039199,0.7223295000000001,0.036948499999999995,-0.182096,0.5172795,0.0441975,-0.26899599999999996,0.7665995,-0.0367715,0.12264399999999999,0.5434295,0.012040499999999999,0.162014,0.8215695000000001,-0.0933505,-0.28336599999999995,1.0313095,-0.13878050000000003,0.167744,1.0669095,-0.16859049999999998,-0.061020000000000005,-0.0034635,-0.002172500000000001,0.061020000000000005,0.0034635,0.0021724999999999973,-0.116236,-0.36207049999999996,-0.0005135000000000035,0.12206399999999999,-0.3534905,-0.0005235000000000031,-0.156436,-0.8637305,0.026723499999999997,0.181004,-0.8541605,0.009776499999999997
4,-0.03919500000000001,0.7226315,0.0352115,-0.182001,0.5172915,0.042291499999999996,-0.268571,0.7664415,-0.04061650000000001,0.122649,0.5436615,0.010517499999999999,0.162589,0.8215815000000001,-0.09530550000000002,-0.282941,1.0305914999999999,-0.1436955,0.168319,1.0640915,-0.1700855,-0.060801999999999995,-0.0031225,-0.0024525,0.060801999999999995,0.0031225000000000003,0.0024525,-0.116231,-0.3618285,-0.0019635,0.119189,-0.3543285,-0.0005555000000000004,-0.155621,-0.8634585,0.026355499999999997,0.200339,-0.9660485,0.017308499999999997
5,-0.039276000000000005,0.7230395000000001,0.033857,-0.18199200000000001,0.5175395,0.040752,-0.26846200000000003,0.7660895,-0.043975,0.12257799999999999,0.5442095,0.009303999999999996,0.163018,0.8217895000000001,-0.097332,-0.282682,1.0309195,-0.148502,0.169048,1.0578195,-0.171682,-0.06096,-0.0030095,-0.0022920000000000024,0.06096,0.0030095,0.002291999999999999,-0.11674200000000001,-0.3618705,-0.003812000000000003,0.12168799999999999,-0.3542905,-0.0035780000000000013,-0.15765200000000001,-0.8632505,0.025963999999999997,0.18187799999999998,-0.8547305,0.007912999999999996
6,-0.0395355,0.723877,0.0318935,-0.1821655,0.517687,0.0384105,-0.2684755,0.765867,-0.0486045,0.1222945,0.5449569999999999,0.007540499999999999,0.16324450000000001,0.822257,-0.0997285,-0.2824255,1.029827,-0.15333850000000002,0.1689745,1.0574270000000001,-0.17387850000000002,-0.0607105,-0.003096,-0.002073499999999999,0.0607105,0.0030960000000000002,0.002073499999999999,-0.1171555,-0.362013,-0.0053215,0.1192545,-0.354993,-0.008435499999999999,-0.1540155,-0.8634430000000001,0.0272185,0.19968450000000001,-0.965523,0.0174225
7,-0.03865450000000001,0.723267,0.026993999999999997,-0.1816275,0.517337,0.035679999999999996,-0.2676375,0.7645270000000001,-0.055274000000000004,0.1224425,0.5449970000000001,0.004472999999999998,0.16529249999999998,0.820207,-0.10470000000000002,-0.28056749999999997,1.026467,-0.16002,0.1679925,1.0556670000000001,-0.17813,-0.0604315,-0.0032830000000000003,-0.000784,0.0604315,0.0032829999999999995,0.000784,-0.1169975,-0.362433,-0.010115000000000002,0.11894249999999999,-0.355003,-0.014196000000000004,-0.16066750000000002,-0.863803,0.021117999999999998,0.1899525,-0.904343,0.008431999999999999
8,-0.038367,0.7230335,0.023905499999999996,-0.181396,0.5172034999999999,0.033417499999999996,-0.267156,0.7634035,-0.060291500000000005,0.122484,0.5453735,0.0024884999999999977,0.166344,0.8197034999999999,-0.10813050000000002,-0.279536,1.0241035,-0.1655705,0.167904,1.0543035,-0.1810205,-0.060372999999999996,-0.0033274999999999997,-0.00016150000000000192,0.060372999999999996,0.0033275,0.00016149999999999845,-0.117046,-0.3626465,-0.011708500000000004,0.118514,-0.3552765,-0.017948500000000006,-0.160856,-0.8638965000000001,0.019542499999999997,0.191874,-0.9160865,0.007195499999999997
9,-0.037984500000000004,0.722492,0.020057000000000002,-0.1811435,0.517242,0.030824,-0.2667035,0.7622220000000001,-0.065664,0.1224865,0.546102,7.800000000000168e-05,0.1673065,0.819312,-0.11204900000000001,-0.2784635,1.021642,-0.17133900000000002,0.1678365,1.051742,-0.184119,-0.0603185,-0.0034330000000000003,0.000562,0.0603185,0.0034330000000000007,-0.000562,-0.1172135,-0.36291799999999996,-0.013616999999999997,0.1181265,-0.355438,-0.022628000000000002,-0.1611935,-0.863988,0.017758,0.19360650000000001,-0.927118,0.005763000000000001
