FrameNo,nose_x,nose_y,nose_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z
0,-0.028755500000000003,0.6170185,0.08731900000000001,-0.1496125,0.44066849999999996,0.023403999999999998,-0.2247025,0.6720085,0.0009899999999999978,0.13581749999999998,0.4503485,0.073269,0.23223749999999999,0.7143885,0.055037,-0.2498025,0.8926385,0.023925,0.2588475,0.9364985,0.068183,-0.0638865,-0.0026885,0.003966999999999998,0.0638865,0.0026885,-0.003966999999999998,-0.11903250000000001,-0.38909150000000003,-0.058145,0.1313475,-0.3913015,-0.005403000000000005,-0.18767250000000002,-0.8004315,-0.056838,0.1849075,-0.8105415,0.013701999999999999
1,-0.0288905,0.616855,0.087325,-0.1498605,0.440425,0.023314999999999995,-0.2248105,0.6719550000000001,0.0008099999999999982,0.1357295,0.450265,0.073183,0.2321295,0.714215,0.054390999999999995,-0.2502205,0.892625,0.023103,0.2588895,0.936345,0.067107,-0.0638495,-0.00266,0.003984999999999999,0.0638495,0.00266,-0.003985000000000002,-0.1188805,-0.389115,-0.057995,0.1312595,-0.391345,-0.005407000000000002,-0.1877105,-0.800335,-0.05672,0.1847595,-0.808875,0.013529999999999997
2,-0.0289075,0.6174339999999999,0.087307,-0.1498935,0.440294,0.023258,-0.2281135,0.713144,0.0009809999999999958,0.1356365,0.45013400000000003,0.073186,0.2319665,0.7139639999999999,0.053965,-0.2561235,0.932124,0.029939999999999998,0.25872649999999997,0.936184,0.065939,-0.0637985,-0.002575,0.003963999999999999,0.0637985,0.002575,-0.003964000000000002,-0.1187335,-0.38917599999999997,-0.058048999999999996,0.1313065,-0.391416,-0.005423999999999998,-0.1877635,-0.800486,-0.056725000000000005,0.1846865,-0.806716,0.013353
3,-0.029551499999999998,0.619035,0.0877475,-0.15067049999999998,0.441875,0.023636500000000005,-0.22703050000000002,0.682025,-0.0010794999999999971,0.13474950000000002,0.451345,0.0733645,0.2311295,0.715055,0.0538985,-0.2521205,0.902185,0.024391500000000003,0.2579795,0.937255,0.0658855,-0.0637885,-0.002668,0.0029295000000000015,0.0637885,0.002668,-0.0029294999999999946,-0.1193005,-0.387605,-0.0576595,0.13075950000000003,-0.390395,-0.004965499999999998,-0.18863049999999998,-0.800865,-0.056998499999999994,0.18419950000000002,-0.805025,0.0137525
4,-0.029496500000000002,0.6190095,0.087593,-0.1507675,0.4417695,0.023641999999999996,-0.2283775,0.7059195,0.0006929999999999992,0.1345625,0.4509095,0.073239,0.2310325,0.7149095,0.053717999999999995,-0.2559175,0.9253395,0.027863999999999996,0.25752250000000004,0.9371895,0.065354,-0.0638395,-0.0026775,0.003151999999999995,0.0638395,0.0026775,-0.003152000000000002,-0.11922750000000001,-0.3875805,-0.05765000000000001,0.1307225,-0.3905805,-0.004933000000000007,-0.1887475,-0.8009105,-0.05688800000000001,0.1846325,-0.8093005,0.014182999999999998
5,-0.029676,0.618843,0.0875725,-0.15104399999999998,0.441513,0.0234595,-0.22858399999999998,0.708153,0.0006425000000000042,0.134386,0.450733,0.0732225,0.23078600000000002,0.714813,0.0533295,-0.256554,0.927493,0.0278655,0.257626,0.937013,0.0653895,-0.06382299999999999,-0.002653,0.003161500000000001,0.06382299999999999,0.002653,-0.0031614999999999976,-0.11929400000000001,-0.387747,-0.05769149999999999,0.13059600000000002,-0.39082700000000004,-0.004866499999999996,-0.188884,-0.801107,-0.056916499999999995,0.184506,-0.810997,0.013952500000000003
6,-0.029662,0.6187525,0.08746999999999999,-0.15111000000000002,0.4414625,0.023370999999999996,-0.22871,0.7099625,0.0005299999999999958,0.13416,0.4505425,0.07298199999999999,0.23065999999999998,0.7147325,0.053044999999999995,-0.25708,0.9293125000000001,0.027274999999999994,0.25688,0.9368725,0.06623499999999999,-0.063824,-0.0026325000000000003,0.0032229999999999967,0.063824,0.0026325000000000003,-0.0032230000000000036,-0.11923,-0.3877875,-0.057697,0.13066999999999998,-0.3914075,-0.004767000000000007,-0.18876,-0.8007475,-0.056581000000000006,0.18431999999999998,-0.8120775,0.015098999999999994
7,-0.0300265,0.6187280000000001,0.086961,-0.1514045,0.441708,0.022997999999999998,-0.2284045,0.704428,-7.900000000000268e-05,0.13375549999999997,0.450868,0.07261699999999999,0.23021550000000002,0.7148380000000001,0.052534,-0.2564945,0.9237580000000001,0.025386999999999996,0.2566155,0.9372980000000001,0.065421,-0.0638645,-0.002576,0.002642999999999996,0.0638645,0.002576,-0.0026429999999999995,-0.11955450000000001,-0.387652,-0.05786000000000001,0.1303955,-0.390842,-0.004971000000000003,-0.1891445,-0.7993819999999999,-0.056620000000000004,0.18371549999999998,-0.809062,0.014258999999999997
8,-0.0300855,0.618768,0.0867,-0.1515255,0.44168799999999997,0.022778,-0.22860550000000002,0.707778,-0.0004969999999999974,0.1335645,0.450858,0.07238,0.23009449999999998,0.7148180000000001,0.052191,-0.25658549999999997,0.9269580000000001,0.024959000000000002,0.2564745,0.938628,0.064969,-0.0638805,-0.0025729999999999998,0.0024869999999999996,0.0638805,0.0025729999999999998,-0.002487000000000003,-0.11964549999999999,-0.387652,-0.057957999999999996,0.1302845,-0.390842,-0.005023,-0.1893255,-0.798492,-0.056659,0.18330449999999998,-0.807862,0.014283
9,-0.030118500000000003,0.6188115,0.0864375,-0.1516425,0.4416815,0.022562500000000003,-0.2286825,0.7109515,-0.0009034999999999946,0.13339749999999997,0.4508415,0.0721595,0.22997749999999997,0.7148015,0.051867500000000004,-0.2566525,0.9300115,0.0245625,0.25642750000000003,0.9399514999999999,0.0643475,-0.0638945,-0.0025635,0.0023295000000000017,0.0638945,0.0025635,-0.0023294999999999982,-0.1197325,-0.3876485,-0.05806549999999999,0.13018749999999998,-0.3908585,-0.005070499999999999,-0.1895125,-0.7973985,-0.05666449999999999,0.1828975,-0.8067285000000001,0.014410500000000003
